Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
2950	0	0	267	9	5	132	-401	-364	21	33
3050	0	0	267	5	8	130	-400	-366	21	33
2850	0	0	265	11	5	131	-401	-364	21	33
2950	0	0	267	9	5	132	-401	-364	21	33
3050	0	0	267	5	8	130	-400	-366	21	33
3350	0	0	267	9	4	131	-403	-363	0	0
3450	0	0	267	9	5	133	-401	-363	0	0
3550	0	0	267	10	5	130	-404	-366	0	0
3650	0	0	267	9	6	133	-401	-365	0	0
3746	0	0	267	9	5	129	-405	-361	0	0
3771	0	0	267	9	4	127	-405	-364	0	0
3796	0	0	267	9	4	130	-402	-363	0	0
3821	0	0	268	9	5	128	-402	-366	0	0
3846	0	0	268	9	4	131	-404	-361	0	0
3871	0	0	267	9	5	129	-401	-361	0	0
3896	0	0	267	9	5	131	-399	-363	0	0
3921	0	0	268	9	6	129	-405	-363	0	0
3946	0	0	267	9	5	128	-402	-364	0	0
3972	0	0	267	9	5	127	-400	-361	0	0
3997	4	0	267	9	4	128	-404	-364	0	0
4022	4	0	267	9	5	130	-409	-364	0	0
4047	4	0	268	9	5	129	-403	-364	0	0
4072	4	0	267	9	5	128	-402	-363	0	0
4107	4	360	268	9	4	128	-404	-365	0	0
4132	4	360	268	9	5	133	-408	-365	0	0
4157	4	360	267	9	5	128	-408	-365	0	0
4182	4	360	267	9	5	128	-404	-368	0	0
4207	4	360	267	9	5	130	-407	-369	0	0
4232	4	360	267	8	5	132	-408	-367	0	0
4257	4	360	268	9	5	130	-406	-365	0	0
4282	4	360	267	9	5	132	-403	-366	0	0
4307	4	360	267	10	5	134	-404	-364	21	34
0	0	0	0	0	0	0	0	0	21	34
4332	4	360	267	10	4	131	-403	-365	21	34
4357	4	360	266	8	4	132	-402	-366	21	34
4382	4	360	266	8	5	131	-406	-363	21	34
4407	4	360	267	8	5	130	-405	-361	21	34
4432	4	360	267	9	5	129	-404	-358	21	34
4457	4	360	268	10	5	132	-402	-360	21	34
4482	4	360	268	10	6	130	-404	-362	21	34
4507	4	360	266	8	5	128	-403	-360	21	34
4532	4	360	267	9	5	130	-401	-361	21	34
4557	4	360	267	9	5	128	-405	-359	21	34
4582	4	360	267	9	5	129	-402	-358	21	34
4607	4	360	267	9	5	130	-404	-363	21	34
4632	4	360	267	9	5	128	-402	-362	21	34
4657	4	360	267	9	5	128	-403	-368	21	34
4682	4	360	267	9	4	130	-403	-364	21	34
4707	4	360	267	9	4	130	-407	-362	21	34
4732	4	360	267	10	5	128	-402	-366	21	34
4757	4	360	267	10	6	128	-402	-364	21	34
4820	4	360	268	9	5	131	-405	-363	21	34
4920	4	360	268	9	5	127	-401	-364	21	34
5020	4	360	267	9	4	132	-400	-367	21	34
5120	4	360	267	9	4	131	-400	-363	21	34
5220	4	360	267	9	4	130	-404	-362	21	34
5309	0	0	0	0	0	0	0	0	21	33
5409	0	0	0	0	0	0	0	0	21	33
5509	0	0	0	0	0	0	0	0	21	33
