Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
28.58	4.301	23.2245	1.12643	0.09704	0.04354	-35.96215	-43.58699	40.41348	11.2201	30.893
28.83	4.301	23.2245	1.13017	0.04973	0.12859	-35.38756	-42.8617	40.08228	11.2201	30.893
29.08	4.301	23.2245	1.01793	0.01427	0.01896	-35.10498	-42.42178	40.65532	11.2201	30.893
29.33	4.301	23.2245	0.97391	-0.07247	0.05753	-33.52222	-40.69148	39.5367	11.2201	30.893
29.58	4.301	23.2245	0.98682	-0.1001	0.04575	-32.36868	-40.44544	39.24039	11.2201	30.893
29.83	4.301	23.2245	0.99675	-0.04883	0.03416	-31.93746	-41.06658	40.02459	11.2201	30.893
30.08	4.301	23.2245	0.95753	-0.05272	0.0651	-32.22299	-40.75358	39.25989	11.2201	30.893
30.33	4.301	23.2245	0.97475	-0.08037	0.03323	-30.63053	-41.28246	38.56767	11.2201	30.893
30.58	4.301	23.2245	1.05341	-0.02125	0.04851	-31.92028	-43.78009	39.58529	11.2201	30.893
30.83	4.301	23.2245	1.026	-0.0094	0.04349	-33.36912	-42.80681	39.95675	11.2201	30.893
31.08	4.301	23.2245	1.00336	-0.00939	0.01834	-32.65601	-41.48451	40.03912	11.2201	30.893
31.33	4.301	23.2245	1.0066	0.00245	0.0266	-33.08113	-42.06868	39.32384	11.2201	30.893
31.58	4.301	23.2245	0.98798	-0.03303	0.05415	-32.945	-41.16995	39.86878	11.2201	30.893
31.83	4.301	23.2245	0.98775	-0.01726	0.03799	-32.94272	-41.62194	39.89462	11.2201	30.893
32.08	4.301	23.2245	1.03415	-0.02518	0.05183	-32.51707	-40.2864	39.82388	11.2201	30.893
32.33	4.301	23.2245	1.02665	-0.04095	0.0677	-32.37998	-39.23779	40.06302	11.2201	30.893
32.58	4.301	23.2245	0.99243	-0.04881	0.05425	-33.09918	-39.35478	39.91173	11.2201	30.893
32.83	4.301	23.2245	1.00305	-0.02515	0.05879	-33.53342	-39.33356	40.20212	11.2201	30.893
33.08	4.301	23.2245	0.99868	-0.00937	0.05463	-33.39077	-39.03904	40.18716	11.2201	30.893
33.33	4.301	23.2245	1.0251	0.00245	0.06375	-33.38817	-39.04021	39.74139	11.2201	30.893
33.58	4.301	23.2245	1.01755	-0.00937	0.07559	-33.39035	-38.43795	39.55834	11.2201	30.893
33.83	4.301	23.2245	1.00601	-0.01331	0.0792	-32.81726	-38.61391	40.31895	11.2201	30.893
34.08	4.301	23.2245	1.0275	0.02219	0.09633	-32.52535	-38.47883	39.57191	11.2201	30.893
34.33	4.301	23.2245	0.99399	-0.02117	0.11114	-33.54516	-37.52442	40.54452	11.2201	30.893
34.58	4.301	23.2245	1.03255	-0.00938	0.0964	-33.831	-37.66224	40.25143	11.2201	30.893
34.83	4.301	23.2245	1.00215	-0.0133	0.07905	-33.10528	-38.14947	39.84281	9.4122	30.893
35.08	4.301	23.2245	0.99855	-0.02513	0.08698	-33.53757	-37.82848	39.52162	9.4122	30.893
35.33	4.301	23.2245	0.97964	-0.02907	0.07411	-33.68423	-37.67022	39.80792	9.4122	30.893
35.58	4.301	23.2245	1.01625	-0.00146	0.12014	-33.10798	-38.29857	40.44579	9.4122	30.893
35.83	4.301	23.2245	0.99391	-0.00934	0.09497	-32.96579	-37.40257	39.95059	9.4122	30.893
36.08	4.301	23.2245	1.01355	-0.02514	0.1078	-33.10528	-38.14947	39.84281	9.4122	30.893
36.33	4.301	23.2245	1.03296	-0.02515	0.10446	-32.95959	-38.45761	39.86231	9.4122	30.893
36.58	4.301	23.2245	1.00999	-0.0212	0.08742	-32.82204	-38.01048	40.58167	9.4122	30.893
36.83	4.301	23.2245	1.02588	-0.04487	0.10818	-32.2418	-37.88902	39.83916	9.4122	30.893
37.08	4.301	23.2245	1.02917	-0.01727	0.08814	-32.24516	-37.73718	40.27631	9.4122	30.893
38.17	0.625	23.2245	0.10292	-0.00865	-0.01496	-29.16532	-52.33462	44.71697	9.4122	30.893
