Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
4904	0	376	0	0	0	0	0	0	21	39
5006	0	376	0	0	0	0	0	0	21	39
5109	0	376	0	0	0	0	0	0	21	39
5211	0	376	0	0	0	0	0	0	21	39
5314	0	376	0	0	0	0	0	0	21	39
5416	0	376	0	0	0	0	0	0	21	39
5519	0	376	0	0	0	0	0	0	21	39
5621	0	376	0	0	0	0	0	0	21	39
5724	0	376	0	0	0	0	0	0	21	39
5826	0	376	0	0	0	0	0	0	21	39
5928	0	376	0	0	0	0	0	0	21	39
6031	0	376	0	0	0	0	0	0	21	39
6133	0	376	0	0	0	0	0	0	21	39
6236	0	376	0	0	0	0	0	0	21	39
6338	0	376	0	0	0	0	0	0	21	39
6441	0	376	0	0	0	0	0	0	21	39
6543	0	376	0	0	0	0	0	0	21	39
6644	0	376	0	0	0	0	0	0	21	39
6744	0	376	0	0	0	0	0	0	21	39
6847	0	376	0	0	0	0	0	0	21	39
6949	0	376	0	0	0	0	0	0	21	39
7052	0	376	0	0	0	0	0	0	21	39
7154	0	376	0	0	0	0	0	0	21	39
7257	0	376	0	0	0	0	0	0	21	39
7357	0	376	0	0	0	0	0	0	21	39
7457	0	376	0	0	0	0	0	0	21	39
7559	0	376	0	0	0	0	0	0	21	39
7659	0	376	0	0	0	0	0	0	21	39
7759	0	376	0	0	0	0	0	0	21	39
7859	0	376	0	0	0	0	0	0	21	39
7962	0	376	0	0	0	0	0	0	21	39
8064	0	376	0	0	0	0	0	0	21	39
8164	0	376	0	0	0	0	0	0	21	39
8264	0	376	0	0	0	0	0	0	21	39
8364	0	376	0	0	0	0	0	0	21	39
0	0	0	0	0	0	0	0	0	21	39
8464	0	376	0	0	0	0	0	0	21	39
8567	0	376	0	0	0	0	0	0	21	39
8667	0	376	0	0	0	0	0	0	21	39
8769	0	376	0	0	0	0	0	0	21	39
8872	0	376	0	0	0	0	0	0	21	39
8972	0	376	0	0	0	0	0	0	21	38
9072	0	376	0	0	0	0	0	0	21	38
9174	0	376	0	0	0	0	0	0	21	38
9277	0	376	0	0	0	0	0	0	21	38
9384	0	376	0	0	0	0	0	0	21	38
9484	0	376	0	0	0	0	0	0	21	38
9584	0	376	0	0	0	0	0	0	21	38
9684	0	376	0	0	0	0	0	0	21	38
9784	0	376	0	0	0	0	0	0	21	38
9884	0	376	0	0	0	0	0	0	21	38
9984	0	376	0	0	0	0	0	0	21	39
10084	0	376	0	0	0	0	0	0	21	39
10184	0	376	0	0	0	0	0	0	21	39
10284	0	376	0	0	0	0	0	0	21	39
10384	0	376	0	0	0	0	0	0	21	39
10484	0	376	0	0	0	0	0	0	21	39
10584	0	376	0	0	0	0	0	0	21	39
10685	0	376	0	0	0	0	0	0	21	39
10784	0	376	0	0	0	0	0	0	21	39
10885	0	376	0	0	0	0	0	0	21	39
10984	0	376	0	0	0	0	0	0	21	39
11085	0	376	0	0	0	0	0	0	21	39
11185	0	376	0	0	0	0	0	0	21	39
11285	14	376	0	0	0	0	0	0	21	39
11385	15	376	0	0	0	0	0	0	21	39
11474	13	0	0	0	0	0	0	0	21	39
11575	0	0	0	0	0	0	0	0	21	39
11685	14	376	0	0	0	0	0	0	21	39
11785	15	376	0	0	0	0	0	0	21	39
11885	15	376	0	0	0	0	0	0	21	39
0	0	0	0	0	0	0	0	0	21	39
11986	0	376	0	0	0	0	0	0	21	39
12086	0	376	0	0	0	0	0	0	21	39
