Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
75.92	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.48313	-17.53832	-5.65335	-28.5537	0.005
76.95	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.05434	-16.65517	-5.84684	-28.5537	0.005
78.02	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.76876	-17.37559	-6.26084	-28.5537	0.005
79.02	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.18939	-17.25374	-6.85477	-28.5537	0.005
80.15	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.33463	-17.54709	-6.39403	-28.5537	0.005
81.15	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.34028	-16.94326	-5.98272	-28.5537	0.005
82.15	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.48261	-16.78696	-6.43937	-28.5537	0.005
83.3	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.0463	-17.56071	-6.38951	-28.5537	0.005
84.34	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.33571	-17.84724	-5.93103	-28.5537	0.005
85.39	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.19459	-17.2514	-5.96323	-28.5537	0.005
86.39	0.625	9.29	-0.0151	-0.0559	-0.0195	-11.90224	-17.7178	-6.23004	-12.2826	73.793
87.54	0.625	9.29	-0.0151	-0.0559	-0.0195	-11.76025	-17.12235	-6.41083	-12.2826	73.793
88.69	0.625	9.29	-0.0151	-0.0559	-0.0195	-11.47289	-17.28586	-6.10051	-12.2826	73.793
89.85	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.0525	-16.50568	-6.30122	-12.2826	73.793
91.0	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.05347	-16.65556	-5.99543	-12.2826	73.793
92.02	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.19351	-16.95124	-6.42623	-12.2826	73.793
93.07	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.18807	-17.85562	-6.52313	-12.2826	73.793
93.07	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.18807	-17.85562	-6.52313	-12.2826	73.793
94.17	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.19133	-17.55351	-6.24318	-12.2826	73.793
95.32	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.1896	-17.55429	-6.54036	-12.2826	73.793
96.48	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.05032	-17.10794	-6.11817	-12.2826	73.793
97.65	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.1897	-17.70456	-6.38316	-12.2826	73.793
98.87	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.47859	-17.23973	-6.7107	-12.2826	73.793
99.87	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.04435	-17.26095	-7.0011	-12.2826	73.793
100.47	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.77147	-17.5247	-5.65787	-12.2826	73.793
100.72	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.62827	-17.68139	-5.34981	-12.2826	73.793
101.09	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.19154	-17.85406	-5.92877	-12.2826	73.793
101.46	0.625	9.29	-0.0151	-0.0559	-0.0195	-11.76264	-16.82063	-6.27947	-12.2826	73.793
101.82	0.625	9.29	-0.0151	-0.0559	-0.0195	-11.619	-17.57881	-5.49118	-12.2826	73.793
102.09	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.33658	-17.84685	-5.78244	-12.2826	73.793
102.46	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.33778	-17.09471	-6.27129	-12.2826	73.793
102.83	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.33658	-17.84685	-5.78244	-12.2826	73.793
103.19	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.33418	-18.14857	-5.91381	-12.2826	73.793
103.56	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.19469	-17.40168	-5.80603	-12.2826	73.793
103.87	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.34385	-17.09198	-5.23116	-12.2826	73.793
104.24	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.47901	-17.84082	-6.08189	-12.2826	73.793
104.61	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.04814	-17.71021	-5.93512	-12.2826	73.793
104.61	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.04814	-17.71021	-5.93512	-12.2826	73.793
104.98	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.33865	-17.09432	-6.1227	-12.2826	73.793
105.35	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.76897	-17.67614	-5.94644	-12.2826	73.793
105.72	0.625	9.29	-0.0151	-0.0559	-0.0195	-11.61716	-17.42932	-5.94557	-12.2826	73.793
106.09	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.0464	-17.71099	-6.2323	-12.2826	73.793
106.37	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.48064	-17.68977	-5.94191	-12.2826	73.793
106.74	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.18926	-18.30605	-5.90293	-12.2826	73.793
107.11	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.0427	-18.61458	-6.03203	-12.2826	73.793
107.48	0.625	9.29	-0.0151	-0.0559	-0.0195	-12.19165	-18.00433	-5.77157	-12.2826	73.793
