Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
0	0	0	0	0	0	0	0	0	8	89
