Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
17766	4	264	269	27	1	-480	-176	-464	0	0
17866	4	264	270	23	1	-480	-177	-457	0	0
17966	4	264	265	26	0	-471	-178	-457	0	0
18066	4	264	265	25	0	-472	-179	-459	0	0
18166	4	264	268	21	0	-469	-178	-462	0	0
18266	4	264	268	19	0	-471	-182	-463	0	0
18366	4	264	265	21	-1	-473	-175	-464	0	0
18466	4	264	253	0	7	-468	-173	-461	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
18566	4	264	281	28	18	-472	-181	-465	0	0
18566	4	264	281	28	18	-472	-181	-465	0	0
18566	4	264	281	28	18	-472	-181	-465	0	0
18566	4	264	281	28	18	-472	-181	-465	0	0
18566	4	264	281	28	18	-472	-181	-465	0	0
18687	4	264	322	71	25	-489	-174	-457	0	0
18787	4	264	282	30	-6	-492	-166	-452	18	39
18787	4	264	282	30	-6	-492	-166	-452	18	39
18787	4	264	282	30	-6	-492	-166	-452	18	39
18787	4	264	282	30	-6	-492	-166	-452	18	39
18787	4	264	282	30	-6	-492	-166	-452	18	39
18900	4	264	225	20	-8	-485	-151	-452	18	39
18900	4	264	225	20	-8	-485	-151	-452	18	39
18900	4	264	225	20	-8	-485	-151	-452	18	39
18900	4	264	225	20	-8	-485	-151	-452	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19006	4	264	258	23	0	-479	-163	-458	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19121	4	264	303	53	27	-474	-177	-460	18	39
19242	4	264	284	32	16	-469	-175	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19344	4	264	231	10	6	-475	-163	-462	18	39
19447	4	264	270	36	8	-462	-157	-461	18	39
19447	4	264	270	36	8	-462	-157	-461	18	39
19447	4	264	270	36	8	-462	-157	-461	18	39
19447	4	264	270	36	8	-462	-157	-461	18	39
19447	4	264	270	36	8	-462	-157	-461	18	39
19447	4	264	270	36	8	-462	-157	-461	18	39
19447	4	264	270	36	8	-462	-157	-461	18	39
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19447	4	264	270	36	8	-462	-157	-461	18	40
19568	4	264	266	42	-3	-480	-146	-457	18	40
19568	4	264	266	42	-3	-480	-146	-457	18	40
19568	4	264	266	42	-3	-480	-146	-457	18	40
19568	4	264	266	42	-3	-480	-146	-457	18	40
19568	4	264	266	42	-3	-480	-146	-457	18	40
19670	4	264	269	30	13	-476	-145	-454	18	40
19670	4	264	269	30	13	-476	-145	-454	18	40
19777	4	264	262	23	3	-471	-155	-461	18	40
19777	4	264	262	23	3	-471	-155	-461	18	40
19892	4	264	267	13	1	-462	-167	-461	18	40
19994	4	264	270	15	7	-467	-166	-461	18	40
20110	4	264	270	23	6	-474	-162	-460	18	40
20217	4	264	267	25	3	-474	-165	-461	18	40
20322	4	264	280	-9	-4	-473	-153	-456	18	40
20422	4	264	260	53	1	-524	-172	-442	18	40
20522	4	264	267	60	15	-530	-172	-438	18	40
20622	4	264	263	63	16	-528	-167	-440	18	40
20722	4	264	264	60	15	-521	-165	-436	18	40
20822	4	264	263	65	20	-524	-161	-438	18	40
20922	4	264	262	64	21	-524	-167	-437	18	40
20922	4	264	262	64	21	-524	-167	-437	18	40
20922	4	264	262	64	21	-524	-167	-437	18	40
21022	4	264	274	64	12	-533	-173	-433	18	40
21022	4	264	274	64	12	-533	-173	-433	18	40
21022	4	264	274	64	12	-533	-173	-433	18	40
21022	4	264	274	64	12	-533	-173	-433	18	40
