Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
150	0	0	0	0	0	0	0	0	0	0
254	0	0	0	0	0	0	0	0	0	0
354	0	0	0	0	0	0	0	0	0	0
458	0	0	0	0	0	0	0	0	0	0
563	0	0	0	0	0	0	0	0	0	0
667	0	0	0	0	0	0	0	0	0	0
772	0	0	0	0	0	0	0	0	0	0
876	0	0	0	0	0	0	0	0	0	0
981	0	0	0	0	0	0	0	0	0	0
1086	0	0	0	0	0	0	0	0	0	0
1188	0	0	0	0	0	0	0	0	0	0
1288	0	0	0	0	0	0	0	0	21	35
1392	0	0	0	0	0	0	0	0	21	35
1497	0	0	0	0	0	0	0	0	21	35
1601	0	0	0	0	0	0	0	0	21	35
1706	0	0	0	0	0	0	0	0	21	35
1808	0	0	0	0	0	0	0	0	21	35
1908	0	0	0	0	0	0	0	0	21	35
2008	0	0	0	0	0	0	0	0	21	35
2108	0	0	0	0	0	0	0	0	21	35
2208	0	0	0	0	0	0	0	0	21	35
2308	0	0	0	0	0	0	0	0	21	35
2409	0	0	0	0	0	0	0	0	21	35
2509	0	0	0	0	0	0	0	0	21	35
2609	0	0	0	0	0	0	0	0	21	35
2709	0	0	0	0	0	0	0	0	21	35
2819	0	384	0	0	0	0	0	0	21	35
2920	0	384	201	7	2	-37	-55	-331	21	35
3020	0	384	251	9	4	-70	-95	-576	21	35
3120	0	384	263	10	4	-76	-104	-639	21	35
3220	0	384	266	10	4	-76	-107	-654	21	35
3320	0	384	267	10	4	-79	-111	-656	21	35
3420	0	384	267	10	4	-76	-108	-662	21	35
3520	0	384	267	9	3	-78	-111	-662	21	35
3620	0	384	0	0	0	0	0	0	21	35
3709	0	0	0	0	0	0	0	0	21	35
3808	0	0	0	0	0	0	0	0	21	35
3908	0	0	0	0	0	0	0	0	21	35
4008	0	0	0	0	0	0	0	0	21	35
4108	0	0	0	0	0	0	0	0	21	35
4208	0	0	0	0	0	0	0	0	21	35
4308	0	0	0	0	0	0	0	0	21	35
4408	0	0	0	0	0	0	0	0	21	35
4508	0	0	0	0	0	0	0	0	21	35
4608	0	0	0	0	0	0	0	0	21	35
4713	0	0	0	0	0	0	0	0	21	35
4813	0	0	0	0	0	0	0	0	21	35
4913	0	0	0	0	0	0	0	0	21	35
5013	0	0	0	0	0	0	0	0	21	35
5113	0	0	0	0	0	0	0	0	21	35
5213	0	0	0	0	0	0	0	0	21	35
5313	0	0	0	0	0	0	0	0	21	35
5413	0	0	0	0	0	0	0	0	21	35
5513	0	0	0	0	0	0	0	0	21	35
5613	0	0	0	0	0	0	0	0	21	35
5713	0	0	0	0	0	0	0	0	21	35
5815	0	0	0	0	0	0	0	0	21	35
150	0	0	0	0	0	0	0	0	21	34
250	0	0	0	0	0	0	0	0	21	34
350	0	0	0	0	0	0	0	0	21	34
450	6	0	0	0	0	0	0	0	21	34
550	6	0	0	0	0	0	0	0	21	34
650	6	0	0	0	0	0	0	0	22	34
760	5	384	0	0	0	0	0	0	22	34
861	129	384	0	0	0	0	0	0	22	34
961	128	384	0	0	0	-217	-490	-1138	22	34
1061	128	384	0	0	0	-271	-612	-1423	22	34
1161	128	384	0	0	0	-287	-645	-1498	22	34
1261	129	384	0	0	0	-292	-653	-1514	22	34
1361	129	384	0	0	0	-915	-253	-1220	22	34
1461	161	384	127	31	-31	-1118	-30	-789	22	34
1560	8	384	224	56	-53	-1146	-228	-451	22	34
1661	127	384	262	17	-11	-1022	-550	-1002	22	35
1761	128	384	264	9	1	-820	-712	-1276	22	35
1861	129	384	265	9	5	-769	-744	-1346	22	35
1961	129	384	267	8	7	-754	-759	-1362	22	35
2061	129	384	267	8	7	-749	-761	-1368	22	35
2161	132	384	267	8	6	-751	-758	-1369	22	35
2261	129	384	267	6	6	-754	-763	-1364	22	35
2361	130	384	265	8	7	-752	-768	-1370	22	35
2461	128	384	269	6	5	-274	-682	-1351	22	35
2561	127	384	272	10	6	-201	-700	-1399	22	35
2661	127	384	269	8	4	-223	-717	-1414	22	35
2761	128	384	260	-30	-4	-133	-683	-1246	22	35
2861	128	384	244	-73	-24	215	-623	-1056	22	35
2961	129	384	252	-81	-13	286	-586	-1143	22	35
3061	127	384	268	-13	-3	173	-491	-1358	22	35
3161	130	384	267	-5	-5	143	-501	-1419	22	35
