Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
5.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
6.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
7.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
8.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
9.61	0.625	21.783	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
10.61	0.625	21.783	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
11.61	0.625	21.783	0.7565	-0.02891	0.02129	48.14591	-59.00978	42.23854	-28.5537	0.005
12.61	0.625	21.783	0.9532	-0.02118	0.03265	60.15548	-95.78804	18.93182	-28.5537	0.005
13.61	0.625	21.783	1.0033	-0.01727	0.03451	62.97801	-105.72584	13.73974	-28.5537	0.005
14.61	0.625	21.783	1.01504	-0.02123	0.03493	63.86377	-108.33152	12.56246	-28.5537	0.005
15.61	0.625	21.783	1.01132	-0.02517	0.03478	64.58981	-108.36792	11.68223	9.4122	31.751
16.61	0.625	21.783	1.01504	-0.02123	0.03493	64.30647	-108.65718	11.10057	9.4122	31.751
17.61	0.625	21.783	1.01498	-0.01728	0.03089	64.3056	-108.65679	11.24916	9.4122	31.751
18.61	0.625	21.783	1.01875	-0.01728	0.03508	64.30647	-108.65718	11.10057	9.4122	31.751
19.61	0.625	21.783	1.0189	-0.02123	0.03508	64.59307	-108.67003	11.40228	9.4122	31.751
20.61	0.625	21.783	1.01504	-0.02123	0.03493	64.5947	-108.82108	11.2623	9.4122	31.751
21.61	0.625	21.783	1.01504	-0.02123	0.03493	64.30636	-108.80746	11.25778	9.4122	31.751
22.61	0.625	21.783	1.01495	-0.02122	0.03898	64.3067	-109.55922	11.89521	9.4122	31.751
23.61	0.625	21.783	1.01489	-0.01728	0.03494	64.59383	-108.82069	11.41089	9.4122	31.751
24.61	0.625	21.783	1.01489	-0.01728	0.03494	64.16122	-108.95053	11.56131	9.4122	31.751
25.61	0.625	21.783	1.0148	-0.01728	0.03899	63.72872	-108.93009	11.55452	9.4122	31.751
26.61	0.625	21.783	1.01489	-0.01728	0.03494	64.30452	-108.95695	11.71216	9.4122	31.751
27.61	0.625	21.783	1.01498	-0.01728	0.03089	64.44727	-108.51216	11.53999	9.4122	31.751
28.61	0.625	21.783	1.01112	-0.01728	0.03075	64.15928	-109.2503	12.1729	9.4122	31.751
29.61	0.625	21.783	1.01875	-0.01728	0.03508	64.88293	-108.98498	11.42403	9.4122	31.751
30.62	0.625	21.783	1.01489	-0.01728	0.03494	65.16952	-108.99783	11.72574	9.4122	31.751
31.62	0.625	21.783	1.01117	-0.02122	0.03479	64.44706	-108.81271	11.8544	9.4122	31.751
32.62	0.625	21.783	1.01102	-0.01728	0.0348	63.87604	-109.38928	11.43404	9.4122	31.751
33.62	0.625	21.783	1.01504	-0.02123	0.03493	64.30605	-109.25828	11.72939	9.4122	31.751
34.62	0.625	21.783	1.01504	-0.02123	0.03493	63.86876	-108.6344	11.98533	9.4122	31.751
35.62	0.625	21.783	1.01489	-0.01728	0.03494	64.16199	-109.10119	11.56993	9.4122	31.751
36.62	0.625	21.783	1.01489	-0.01728	0.03494	64.3055	-108.80707	11.40637	9.4122	31.751
37.62	0.625	21.783	1.01875	-0.01728	0.03508	64.59601	-109.42296	11.59394	9.4122	31.751
38.62	0.625	21.783	1.0148	-0.01728	0.03899	64.4488	-108.81349	11.55722	9.4122	31.751
39.62	0.625	21.783	1.01875	-0.01728	0.03508	64.73897	-108.67762	11.10736	9.4122	31.751
40.62	0.625	21.783	1.0148	-0.01728	0.03899	64.4463	-108.66205	11.84579	9.4122	31.751
41.62	0.625	21.783	1.02277	-0.02123	0.03522	64.3005	-108.50418	11.9835	9.4122	31.751
42.62	0.625	21.783	1.01504	-0.02123	0.03493	64.59449	-109.12163	11.57671	9.4122	31.751
43.62	0.625	21.783	1.01489	-0.01728	0.03494	64.30789	-109.10879	11.27501	9.4122	31.751
44.62	0.625	21.783	1.01489	-0.01728	0.03494	64.16296	-108.95131	11.26413	9.4122	31.751
45.62	0.625	21.783	1.01884	-0.01729	0.03104	64.30258	-109.25672	12.32375	9.4122	30.893
46.62	0.625	21.783	1.01884	-0.01729	0.03104	64.73941	-109.27911	11.58759	9.4122	30.893
47.62	0.625	21.783	1.01489	-0.01728	0.03494	64.59296	-108.8203	11.55948	9.4122	30.893
48.62	0.625	21.783	1.01489	-0.01728	0.03494	64.73616	-108.977	11.86754	9.4122	30.893
49.62	0.625	21.783	1.01884	-0.01729	0.03104	64.4463	-108.66205	11.84579	9.4122	30.893
50.62	0.625	21.783	1.01498	-0.01728	0.03089	64.73876	-108.97817	11.42177	9.4122	30.893
51.62	0.625	21.783	1.01102	-0.01728	0.0348	64.44782	-108.96337	11.86301	9.4122	30.893
52.62	0.625	21.783	1.01474	-0.01334	0.03495	64.59449	-109.12163	11.57671	9.4122	30.893
53.62	0.625	21.783	1.00692	-0.01333	0.03871	64.4551	-109.71825	11.31173	9.4122	30.893
54.62	0.625	21.783	1.01102	-0.01728	0.0348	64.30778	-109.25906	11.43221	9.4122	30.893
55.62	0.625	21.783	1.01465	-0.01333	0.039	64.59144	-108.51898	11.54225	9.4122	30.893
