Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
49.04	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
50.06	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
51.09	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
52.11	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
53.14	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
54.16	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
55.19	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
56.21	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
57.24	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
58.26	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
59.28	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
60.31	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
61.33	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
62.36	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
63.38	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
64.41	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
65.43	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
66.44	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
67.44	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
68.47	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
69.49	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
70.52	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
71.54	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
72.57	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
73.57	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
74.57	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
75.59	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
76.59	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
77.59	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
78.59	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
79.62	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
80.64	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
