Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
139.71	4.301	9.29	-0.0151	-0.0559	-0.0195	21.7466	-52.7606	-9.43918	-28.5537	0.005
140.84	4.301	9.29	-0.0151	-0.0559	-0.0195	14.67192	-52.57236	-7.60975	-28.5537	0.005
140.84	4.301	9.29	-0.0151	-0.0559	-0.0195	14.67192	-52.57236	-7.60975	-28.5537	0.005
141.84	4.301	9.29	-0.0151	-0.0559	-0.0195	11.92678	-52.28991	-6.76981	-12.2826	73.793
142.97	5.22	9.29	-0.0151	-0.0559	-0.0195	8.60997	-52.28309	-6.51605	-12.2826	73.793
143.97	4.301	9.29	-0.0151	-0.0559	-0.0195	8.17345	-51.80988	-6.2515	-12.2826	73.793
144.97	5.22	9.29	-0.0151	-0.0559	-0.0195	7.87946	-51.19243	-5.84472	-12.2826	73.793
144.97	5.22	9.29	-0.0151	-0.0559	-0.0195	7.87946	-51.19243	-5.84472	-12.2826	73.793
146.12	4.301	9.29	-0.0151	-0.0559	-0.0195	7.44707	-51.02172	-6.00871	-12.2826	73.793
146.12	4.301	9.29	-0.0151	-0.0559	-0.0195	7.44707	-51.02172	-6.00871	-12.2826	73.793
147.16	4.301	9.29	-0.0151	-0.0559	-0.0195	5.13746	-50.15978	-6.23657	-12.2826	73.793
147.16	4.301	9.29	-0.0151	-0.0559	-0.0195	5.13746	-50.15978	-6.23657	-12.2826	73.793
148.32	5.22	9.29	-0.0151	-0.0559	-0.0195	4.84826	-50.14577	-6.0925	-12.2826	72.935
149.4	5.22	9.29	-0.0151	-0.0559	-0.0195	5.28336	-50.16737	-6.53148	-12.2826	72.935
150.55	5.22	9.29	-0.0151	-0.0559	-0.0195	4.99471	-50.60457	-6.0644	-12.2826	72.077
216.82	5.22	9.29	-0.0151	-0.0559	-0.0195	2.68609	-50.79533	-5.48901	-12.2826	72.077
217.97	5.22	9.29	-0.0151	-0.0559	-0.0195	2.8346	-50.80409	-6.22969	-12.2826	72.077
