Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
1.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
2.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
3.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
4.5	75.983	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
5.61	116.419	21.3025	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	33.467
6.61	120.095	21.3025	0.75683	-0.03286	0.01319	31.84389	-9.20646	72.77127	9.4122	33.467
7.61	117.338	21.3025	0.9686	-0.02907	0.04939	-8.98555	-22.71361	42.09851	9.4122	33.467
8.61	117.338	21.3025	0.99949	-0.02121	0.03841	-16.13678	-26.30699	35.82	9.4122	33.467
9.61	117.338	21.3025	1.01489	-0.01728	0.03494	-5.01226	-33.90733	38.47934	9.4122	33.467
10.61	117.338	21.3025	1.01866	-0.01728	0.03913	3.64466	-38.07724	40.9107	9.4122	33.467
11.6	15.329	21.3025	1.01857	-0.01728	0.04318	5.66074	-38.92321	42.02557	9.4122	33.467
12.6	16.248	21.3025	1.01881	-0.02123	0.03912	6.52532	-39.56519	42.66796	9.4122	33.467
13.6	16.248	21.3025	1.01881	-0.02123	0.03912	6.81191	-39.57803	42.96967	9.4122	33.467
14.6	15.329	21.3025	1.02244	-0.01728	0.04332	6.52532	-39.56519	42.66796	9.4122	33.467
15.6	15.329	21.3025	1.01872	-0.02122	0.04317	6.8106	-38.97616	42.63803	9.4122	32.609
16.6	16.248	21.3025	1.01857	-0.01728	0.04318	6.38049	-39.25744	42.49988	9.4122	32.609
17.6	15.329	21.3025	1.02678	-0.02518	0.03535	6.66688	-39.57083	43.116	9.4122	32.609
18.6	16.248	21.3025	1.01866	-0.01728	0.03913	7.0998	-38.99017	42.49397	9.4122	32.609
19.6	7.058	21.3025	1.01495	-0.02122	0.03898	6.81462	-39.42893	42.3667	9.4122	32.609
20.61	155.936	21.3025	1.01866	-0.01728	0.03913	6.52455	-39.41452	42.65935	9.4122	32.609
21.61	119.176	21.3025	1.0148	-0.01728	0.03899	7.53698	-39.76432	42.39524	9.4122	32.609
22.61	118.257	21.3025	1.01471	-0.01728	0.04304	7.24865	-39.75069	42.39071	9.4122	32.609
23.61	155.936	21.3025	1.01069	-0.01333	0.0429	6.81777	-39.88131	42.24395	9.4122	32.609
24.61	120.095	21.3025	1.01456	-0.01333	0.04305	6.6761	-40.02594	41.95312	9.4122	32.609
25.38	119.176	21.3025	1.01084	-0.01727	0.0429	6.81777	-39.88131	42.24395	9.4122	32.609
25.62	120.095	21.3025	1.00734	-0.01728	0.02656	6.3781	-38.95572	42.63124	9.4122	32.609
25.88	118.257	21.3025	1.01866	-0.01728	0.03913	6.52771	-39.8669	42.5366	9.4122	32.609
26.13	117.338	21.3025	1.01857	-0.01728	0.04318	7.541	-40.21709	42.1239	9.4122	32.609
26.38	118.257	21.3025	1.0151	-0.02517	0.03897	6.82027	-40.03275	41.95538	9.4122	32.609
27.0	121.933	21.3025	1.01156	-0.02912	0.03072	6.95976	-39.28586	42.06316	9.4122	32.609
28.01	0.625	21.3025	0.93775	-0.08037	-0.04108	10.87018	-46.092	45.1779	9.4122	32.609
29.0	154.098	21.3025	0.99652	-0.03305	0.018	31.84389	-9.20646	72.77127	9.4122	32.609
29.9	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
30.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
31.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
32.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
33.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
34.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
35.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
36.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
37.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
38.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
39.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
40.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
41.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
42.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
43.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
44.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
45.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
46.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
47.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
48.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
49.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
50.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
51.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
52.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
53.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
54.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
55.89	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	32.609
