Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
37.6	5.22	10.7315	-0.0151	-0.0559	-0.0195	15.26959	-26.54548	-10.57464	-10.4747	69.503
38.76	5.22	10.7315	-0.0151	-0.0559	-0.0195	15.10409	-22.32008	-10.81811	-10.4747	69.503
44.9	5.22	11.212	-0.0151	-0.0559	-0.0195	11.10205	-24.70035	-14.44975	-10.4747	69.503
107.96	5.22	11.6925	-0.0151	-0.0559	-0.0195	31.99818	-4.22295	16.90354	-10.4747	68.645
108.96	5.22	11.6925	-0.0151	-0.0559	-0.0195	40.24433	-10.78734	17.83146	-10.4747	68.645
109.96	5.22	11.6925	-0.0151	-0.0559	-0.0195	37.95161	-9.33172	14.15158	-10.4747	68.645
110.96	5.22	11.6925	-0.0151	-0.0559	-0.0195	34.22819	-8.26386	8.98902	-10.4747	67.787
111.97	5.22	11.6925	-0.0151	-0.0559	-0.0195	32.94196	-8.20761	7.03699	-10.4747	67.787
113.12	5.22	11.6925	-0.0151	-0.0559	-0.0195	31.91051	-5.2938	8.19479	-10.4747	67.787
125.35	5.22	11.6925	-0.0151	-0.0559	-0.0195	8.72395	-20.04959	-6.42335	-10.4747	68.645
126.49	5.22	11.6925	-0.0151	-0.0559	-0.0195	-8.68345	-26.15654	-6.59801	-10.4747	68.645
127.59	5.22	11.6925	-0.0151	-0.0559	-0.0195	-10.80569	-32.98722	-7.12722	-10.4747	68.645
128.74	5.22	11.6925	-0.0151	-0.0559	-0.0195	-10.79177	-35.39862	-7.28657	-10.4747	68.645
129.9	5.22	11.6925	-0.0151	-0.0559	-0.0195	-17.16283	-31.32835	-6.11558	-10.4747	68.645
131.05	5.22	11.6925	-0.0151	-0.0559	-0.0195	-21.97121	-24.46652	-3.59748	-10.4747	69.503
132.2	5.22	11.6925	-0.0151	-0.0559	-0.0195	-24.07903	-12.15488	0.42795	-10.4747	69.503
133.36	5.22	11.6925	-0.0151	-0.0559	-0.0195	-23.10194	-7.22755	1.34823	-10.4747	69.503
134.51	5.22	11.6925	-0.0151	-0.0559	-0.0195	-22.23663	-6.8176	0.89019	-10.4747	69.503
135.66	5.22	11.6925	-0.0151	-0.0559	-0.0195	-16.45435	-31.65751	-3.7096	-10.4747	69.503
136.82	5.22	11.6925	-0.0151	-0.0559	-0.0195	-8.77569	-36.24459	-6.1717	-10.4747	69.503
137.84	5.22	11.6925	-0.0151	-0.0559	-0.0195	-11.06933	-37.34401	-7.3277	-10.4747	69.503
137.84	5.22	11.6925	-0.0151	-0.0559	-0.0195	-11.06933	-37.34401	-7.3277	-10.4747	69.503
202.58	5.22	11.6925	-0.0151	-0.0559	-0.0195	-11.52485	-30.54877	-9.6538	-10.4747	69.503
203.73	5.22	11.6925	-0.0151	-0.0559	-0.0195	-11.23499	-30.86373	-9.63205	-10.4747	67.787
204.89	5.22	11.6925	-0.0151	-0.0559	-0.0195	-10.37138	-31.65558	-8.68386	-10.4747	67.787
205.91	5.22	11.6925	-0.0151	-0.0559	-0.0195	-10.80638	-31.4837	-8.40208	-10.4747	67.787
