Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
160	4	208	0	0	0	75	-208	-239	0	0
275	5	208	0	0	0	45	-364	-171	0	0
391	5	208	0	0	0	45	-403	-174	0	0
506	5	208	0	0	0	43	-417	-198	0	0
622	5	208	0	0	0	111	-307	-209	0	0
724	5	208	0	0	0	124	-293	-203	0	0
832	5	208	0	0	0	132	-294	-187	0	0
939	5	208	0	0	0	101	-350	-219	0	0
1055	5	208	0	0	0	104	-322	-143	0	0
1155	5	208	0	0	0	55	-390	-238	0	0
1255	5	208	0	0	0	-4	-417	-344	9	85
1370	5	208	0	0	0	-48	-420	-397	9	85
1472	5	208	0	0	0	62	-363	-271	9	85
1575	5	208	0	0	0	99	-342	-230	9	85
1677	5	200	0	0	0	101	-348	-247	9	85
1792	5	200	0	0	0	100	-344	-260	9	85
64252	254	-258	-258	-258	-258	-258	-258	-322	9	85
65278	254	-258	-258	-258	-258	-258	-258	-258	9	85
65278	254	-258	-258	-258	-258	-258	-258	-258	9	85
0	0	0	0	0	-32768	-322	-30978	-16322	9	85
9728	158	-258	-260	-258	-258	-258	-258	-258	9	85
65278	254	-262	-260	32480	7926	-24840	-15628	-258	9	85
0	0	-314	-20480	128	0	0	0	0	9	85
7934	254	-7938	-17402	-862	-258	-258	-16642	-1854	9	85
0	0	0	0	0	0	0	0	0	9	85
0	0	0	0	0	0	0	0	0	9	85
0	0	0	0	0	0	0	15872	-258	9	85
128	0	0	-6144	252	0	0	0	0	9	85
7808	128	0	0	-30720	1568	0	-384	-258	9	85
0	0	0	0	0	0	0	0	0	9	85
65278	254	-258	-258	-258	-258	-258	-3330	-258	9	85
0	0	0	0	0	0	0	0	0	9	85
61694	0	0	128	0	0	-512	-258	-370	9	85
65278	254	-258	-258	-258	-258	-258	-258	-258	9	85
