Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
15214	0	0	0	0	0	-295	-53	-538	0	0
15319	0	0	0	0	0	-292	-52	-537	0	0
15422	0	0	0	0	0	-296	-50	-540	0	0
15522	0	0	0	0	0	-295	-51	-539	0	0
15626	0	0	0	0	0	-288	-49	-539	0	0
15733	0	0	0	0	0	-284	-48	-542	0	0
15835	0	0	0	0	0	-289	-49	-539	0	0
15935	0	0	0	0	0	-286	-46	-538	0	0
16035	0	0	0	0	0	-287	-47	-538	0	0
16135	0	0	0	0	0	-291	-47	-539	0	0
16235	0	0	0	0	0	-286	-46	-539	0	0
16335	0	0	0	0	0	-287	-47	-536	9	86
16440	0	0	0	0	0	-285	-51	-537	9	86
160	4	144	0	0	0	-255	-156	-415	9	85
273	4	144	0	0	0	-321	-197	-516	8	85
388	4	144	0	0	0	-337	-204	-542	8	85
504	4	144	0	0	0	-342	-206	-546	8	85
606	4	144	0	0	0	-342	-206	-547	8	85
709	4	144	0	0	0	-344	-208	-543	8	85
811	4	144	0	0	0	-340	-208	-542	8	85
926	4	144	0	0	0	-341	-208	-545	8	85
1042	4	144	0	0	0	-342	-205	-547	9	85
1157	4	144	0	0	0	-340	-205	-549	9	85
1266	4	144	0	0	0	-342	-205	-548	9	85
