Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
4639	0	0	0	0	0	0	0	0	0	0
4739	0	0	0	0	0	0	0	0	0	0
4839	0	0	0	0	0	0	0	0	0	0
5878	0	0	4	-16000	1156	0	0	0	0	0
5978	0	0	66	-3999	288	0	0	0	0	0
6078	0	0	83	-997	73	0	0	0	0	0
6178	0	0	20	-249	75	0	0	0	0	0
6278	0	0	5	-62	-16072	0	0	0	0	0
6378	0	0	451	-3	270	0	0	0	0	0
6478	0	0	2800	0	67	0	0	0	0	0
6578	0	0	700	1280	20	0	0	0	0	0
6678	0	0	1455	1760	72	0	0	0	0	0
6778	0	0	363	-3016	18	0	0	0	0	0
6878	0	0	90	-754	4	0	0	0	0	0
6978	0	0	6166	4547	323	0	0	0	0	0
7078	0	0	1691	1136	2768	0	0	0	0	0
