Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
250	0	0	0	0	0	0	0	0	0	0
350	0	0	0	0	0	0	0	0	0	0
450	0	0	0	0	0	0	0	0	0	0
550	0	0	0	0	0	0	0	0	0	0
650	0	0	0	0	0	0	0	0	0	0
750	0	0	0	0	0	0	0	0	0	0
150	0	0	0	0	0	0	0	0	21	33
150	0	0	0	0	0	0	0	0	21	33
250	0	0	0	0	0	0	0	0	21	33
350	0	0	0	0	0	0	0	0	21	33
450	0	0	0	0	0	0	0	0	21	33
550	0	0	0	0	0	0	0	0	21	33
650	0	0	0	0	0	0	0	0	21	33
761	4	360	0	0	0	0	0	0	21	33
860	4	360	134	5	1	0	0	0	21	33
961	4	360	234	9	1	11392	154	-7936	21	33
1061	4	360	259	10	1	-15712	225	-9792	21	33
1161	4	360	265	10	2	-9624	231	-10256	21	33
1261	4	360	267	10	2	4442	269	-10372	21	33
1361	4	360	267	10	2	-7786	98	-10401	21	33
1461	4	360	267	11	2	13861	208	-10409	21	33
1561	4	360	267	11	2	-439	263	-10411	21	33
1661	4	360	267	11	2	8274	255	-10411	21	33
1761	4	360	267	11	2	7125	251	-10411	21	33
1861	4	360	267	11	2	-13131	235	-10411	21	33
1961	4	360	265	11	2	-5587	224	-10411	21	33
2061	4	360	266	11	2	9035	255	-10411	21	33
2161	4	360	267	11	2	8851	252	-10411	21	33
2261	4	360	258	8	-9	-10908	249	15061	21	33
2361	4	360	265	11	-1	-3559	273	12341	21	33
2461	4	360	267	10	1	11334	266	11661	21	33
150	0	0	0	0	0	0	0	0	21	33
250	0	0	0	0	0	0	0	0	21	33
350	0	0	0	0	0	0	0	0	21	33
450	0	0	0	0	0	0	0	0	21	33
550	0	0	0	0	0	0	0	0	21	33
650	0	0	0	0	0	0	0	0	21	33
750	0	0	0	0	0	0	0	0	21	33
850	0	0	0	0	0	0	0	0	21	33
950	0	0	0	0	0	513	2948	4736	21	33
