Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
173.66	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-14.0905	74.651
1.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
2.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
3.54	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
4.56	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
5.56	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-14.0905	75.509
6.56	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-14.0905	75.509
7.56	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-14.0905	75.509
8.56	0.625	0.641	-0.0151	-0.0559	-0.0195	4.84452	-43.32161	12.98737	-14.0905	75.509
9.61	0.625	0.641	-0.0151	-0.0559	-0.0195	-2.22954	-51.9103	-1.92224	-14.0905	75.509
10.66	0.625	0.641	-0.0151	-0.0559	-0.0195	-4.21628	-53.7833	-5.55667	-14.0905	75.509
11.68	0.625	0.641	-0.0151	-0.0559	-0.0195	-4.20695	-54.08814	-6.87675	-14.0905	75.509
12.71	0.625	0.641	-0.0151	-0.0559	-0.0195	-4.78254	-53.76073	-7.3488	-14.0905	75.509
13.76	0.625	0.641	-0.0151	-0.0559	-0.0195	-4.63685	-54.06887	-7.32931	-14.0905	75.509
14.8	0.625	0.641	-0.0151	-0.0559	-0.0195	-4.34602	-54.23394	-7.61335	-14.0905	75.509
15.85	0.625	0.641	-0.0151	-0.0559	-0.0195	-4.20283	-54.39064	-7.30529	-14.0905	75.509
16.9	0.625	0.641	-0.0151	-0.0559	-0.0195	-4.20283	-54.39064	-7.30529	-14.0905	75.509
1.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-12.2826	75.509
2.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-12.2826	75.509
3.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-12.2826	75.509
4.5	0.625	0.641	-0.0151	-0.0559	-0.0195	12.87203	-30.0956	33.14359	-12.2826	75.509
5.54	0.625	0.641	-0.0151	-0.0559	-0.0195	-0.8486	-45.78795	2.79924	-12.2826	75.509
6.65	0.625	9.29	-0.0151	-0.0559	-0.0195	-4.67533	-49.54194	-4.91312	-12.2826	74.651
7.69	5.22	9.29	-0.0151	-0.0559	-0.0195	-5.81118	-50.54754	-6.95118	-12.2826	74.651
8.82	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.23956	-50.8296	-7.38651	-12.2826	74.651
9.83	5.22	9.29	-0.0151	-0.0559	-0.0195	-5.95275	-50.5419	-7.39921	-12.2826	74.651
10.82	5.22	9.29	-0.0151	-0.0559	-0.0195	-5.95046	-50.99389	-7.37337	-12.2826	74.651
11.83	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.0981	-50.98552	-6.78127	-12.2826	74.651
12.98	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.38394	-51.12333	-7.07436	-12.2826	74.651
14.11	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.09886	-50.83485	-6.78988	-12.2826	74.651
15.26	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.09865	-50.5343	-7.10429	-12.2826	74.651
16.26	5.22	9.29	-0.0151	-0.0559	-0.0195	-5.66473	-51.00634	-6.92307	-12.2826	74.651
17.27	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.09636	-50.9863	-7.07845	-12.2826	74.651
18.27	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.52897	-51.11613	-6.92803	-12.2826	74.651
19.42	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.24129	-50.82882	-7.08933	-12.2826	74.651
20.42	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.09452	-50.8368	-7.53283	-12.2826	74.651
21.42	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.24043	-50.82921	-7.23792	-12.2826	74.651
22.58	5.22	9.29	-0.0151	-0.0559	-0.0195	-5.80619	-50.85043	-7.52831	-12.2826	74.651
23.65	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.0955	-50.98669	-7.22704	-12.2826	74.651
24.64	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.38189	-50.67329	-7.84315	-12.2826	74.651
25.65	5.22	9.29	-0.0151	-0.0559	-0.0195	-5.95296	-50.84244	-7.0848	-12.2826	74.651
26.8	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.52453	-50.96781	-7.82819	-12.2826	74.651
27.8	5.22	9.29	-0.0151	-0.0559	-0.0195	-6.08735	-51.74196	-7.92692	-12.2826	74.651
28.82	5.22	9.29	-0.0151	-0.0559	-0.0195	15.89279	-38.16838	-7.82202	-12.2826	74.651
29.95	5.22	9.29	-0.0151	-0.0559	-0.0195	23.09176	-35.79903	-8.60691	-12.2826	74.651
31.11	5.22	9.29	-0.0151	-0.0559	-0.0195	28.76005	-22.94937	-3.76805	-12.2826	74.651
32.31	5.22	9.29	-0.0151	-0.0559	-0.0195	39.22231	-22.66726	6.30954	-12.2826	74.651
33.33	5.22	9.29	-0.0151	-0.0559	-0.0195	43.24579	-24.3553	10.02519	-12.2826	74.651
34.35	5.22	9.29	-0.0151	-0.0559	-0.0195	40.23258	-23.61737	6.97142	-12.2826	74.651
35.51	5.22	9.29	-0.0151	-0.0559	-0.0195	40.27431	-28.44642	4.27529	-12.2826	74.651
36.66	5.22	9.29	-0.0151	-0.0559	-0.0195	41.30101	-31.95938	4.48926	-12.2826	74.651
37.81	5.22	9.29	-0.0151	-0.0559	-0.0195	41.57239	-30.16153	5.72772	-12.2826	74.651
38.97	5.22	9.29	-0.0151	-0.0559	-0.0195	37.92368	-20.50094	4.53409	-12.2826	74.651
39.99	5.22	9.29	-0.0151	-0.0559	-0.0195	40.63985	-20.01876	7.96018	-12.2826	74.651
41.01	5.22	9.29	-0.0151	-0.0559	-0.0195	35.73724	-16.17899	4.70472	-12.2826	74.651
42.17	5.22	9.29	-0.0151	-0.0559	-0.0195	33.57981	-15.02683	2.82741	-12.2826	74.651
43.32	5.22	9.29	-0.0151	-0.0559	-0.0195	32.85301	-14.83976	3.69902	-12.2826	74.651
44.54	5.22	9.29	-0.0151	-0.0559	-0.0195	33.14318	-14.70389	3.24916	-12.2826	74.651
45.63	5.22	9.29	-0.0151	-0.0559	-0.0195	22.51286	-13.16459	-4.40804	-12.2826	74.651
46.74	5.22	9.29	-0.0151	-0.0559	-0.0195	16.17959	-12.11774	-6.9281	-12.2826	74.651
47.89	5.22	9.29	-0.0151	-0.0559	-0.0195	15.60455	-12.24154	-7.07712	-12.2826	74.651
49.05	5.22	9.29	-0.0151	-0.0559	-0.0195	14.30368	-12.02839	-6.66033	-12.2826	74.651
50.12	5.22	9.29	-0.0151	-0.0559	-0.0195	13.44084	-11.3872	-7.5999	-12.2826	74.651
51.17	5.22	9.29	-0.0151	-0.0559	-0.0195	13.5824	-11.39284	-7.15187	-12.2826	74.651
52.2	5.22	9.29	-0.0151	-0.0559	-0.0195	11.12668	-10.82386	-6.7704	-12.2826	74.651
53.35	5.22	9.29	-0.0151	-0.0559	-0.0195	2.31597	-7.9957	-6.30329	-12.2826	74.651
54.45	5.22	9.29	-0.0151	-0.0559	-0.0195	-5.44316	-11.54779	-7.24161	-12.2826	74.651
55.48	5.22	9.29	-0.0151	-0.0559	-0.0195	-9.31522	-14.37946	-8.02194	-12.2826	74.651
56.67	5.22	9.29	-0.0151	-0.0559	-0.0195	-13.3464	-17.49823	-5.9641	-12.2826	74.651
57.69	5.22	9.29	-0.0151	-0.0559	-0.0195	-14.64062	-18.9416	-5.15537	-12.2826	74.651
58.72	5.22	9.29	-0.0151	-0.0559	-0.0195	-14.35305	-18.80456	-5.15946	-12.2826	74.651
