Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
127.6	4.301	22.2635	0.70407	0.40505	-0.0925	-24.42321	-47.29129	42.55845	-28.5537	0.005
128.6	4.301	22.2635	0.87956	0.29039	-0.30928	-17.56772	-56.51626	37.22944	-28.5537	0.005
129.6	4.301	22.2635	0.88909	0.26669	-0.34953	-15.96309	-58.25319	35.56601	-28.5537	0.005
130.6	4.301	22.2635	0.90119	0.26273	-0.3653	-15.37828	-59.03571	34.87518	-28.5537	0.005
131.6	4.301	22.2635	0.90158	0.25484	-0.36937	-15.66824	-58.87103	35.01063	-28.5537	0.005
1.3	234.051	-14.85512	-0.9504	-1.07347	-1.1032	-4.9308	-46.42062	36.07396	-28.5537	0.005
132.6	4.301	22.2635	0.90553	0.25483	-0.37328	-15.23009	-59.49529	34.60611	-28.5537	0.005
2.4	0.625	-14.85512	-0.9504	-1.07347	-1.1032	-4.9308	-46.42062	36.07396	-28.5537	0.005
133.6	4.301	22.2635	-0.20752	0.37843	0.41663	-27.18898	-16.46062	92.92853	-28.5537	0.005
134.6	4.301	22.2635	-0.56978	0.36302	0.55714	-26.62562	-8.45684	112.5429	-28.5537	0.005
135.6	4.301	22.2635	-0.6703	0.34733	0.58173	-26.37547	-7.25073	117.97633	-28.5537	0.005
136.6	4.301	22.2635	-0.70116	0.34341	0.58462	-26.24182	-7.40313	119.91887	-28.5537	0.005
137.6	4.301	22.2635	-0.71629	0.33948	0.57595	-26.10188	-7.25772	120.50688	9.4122	33.467
138.6	4.301	22.2635	-0.72028	0.33554	0.58794	-25.81594	-6.96963	120.64276	9.4122	33.467
139.6	4.301	22.2635	0.32673	0.25151	-0.08271	-14.3168	-48.01744	65.17336	9.4122	33.467
140.6	4.301	22.2635	0.26818	0.14473	-0.74165	-4.6251	-83.57138	67.47844	9.4122	33.467
141.6	4.301	22.2635	0.17645	0.12105	-0.92341	-1.85111	-94.68992	71.71643	9.4122	33.467
142.6	4.301	22.2635	0.14987	0.13289	-0.96487	-1.12221	-96.83211	72.29412	9.4122	33.467
