Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
150	0	0	0	0	0	0	0	0	21	39
250	0	0	0	0	0	0	0	0	21	39
350	0	0	0	0	0	0	0	0	21	39
450	0	0	0	0	0	0	0	0	21	39
550	0	0	0	0	0	0	0	0	21	39
650	0	0	0	0	0	0	0	0	21	39
750	0	0	0	0	0	0	0	0	21	39
850	0	0	0	0	0	0	0	0	21	39
950	0	0	0	0	0	0	0	0	21	38
1050	0	0	0	0	0	0	0	0	21	38
1150	0	0	0	0	0	0	0	0	21	38
1250	0	0	0	0	0	0	0	0	21	38
0	0	0	0	0	0	0	0	0	21	38
160	0	352	118	-38	45	0	0	0	21	38
260	0	352	206	-97	91	0	0	0	21	38
350	0	0	0	0	0	0	0	0	21	38
450	0	0	0	0	0	0	0	0	21	38
550	0	0	0	0	0	0	0	0	21	38
650	0	0	0	0	0	0	0	0	21	38
750	0	0	0	0	0	0	0	0	21	38
0	0	0	0	0	0	0	0	0	21	38
850	0	0	0	0	0	0	0	0	21	38
950	4	0	0	0	0	0	0	0	21	38
1060	4	352	0	0	0	0	0	0	21	38
1160	4	352	198	41	-85	-95	-150	-280	21	38
1260	4	352	243	30	-61	-120	-231	-567	21	38
1360	4	360	267	18	-4	-69	-188	-670	21	38
1460	4	360	272	24	-1	-64	-187	-702	21	38
1560	4	352	265	9	5	-50	-193	-690	21	38
1660	4	360	270	19	12	-63	-233	-698	21	38
1760	4	360	251	1	19	-388	-150	-693	21	38
1860	4	360	263	6	8	-1904	1975	908	21	38
1960	4	360	266	8	6	-9569	1608	-5461	21	38
2060	4	360	267	7	6	-8208	-255	-4622	21	38
2160	4	360	264	14	5	-5136	-6186	-7444	21	38
2260	4	360	265	14	9	-494	-8155	-9371	21	38
2360	4	360	267	7	8	3939	-11138	-13260	21	38
2460	4	360	267	6	5	2997	-10833	-11472	21	38
2560	4	360	266	8	4	1833	-6137	-9060	21	38
2660	4	360	267	8	5	232	-3189	-4085	21	38
2760	4	360	267	8	7	-647	-920	-1404	21	38
2860	4	360	267	9	7	-863	-349	-736	21	38
2960	4	360	268	10	5	-920	-206	-570	21	38
3060	4	360	267	9	7	-933	-176	-529	21	38
3160	4	360	267	7	10	-932	-168	-519	21	38
3260	4	360	267	9	7	-941	-167	-515	21	38
3360	4	360	266	9	7	-937	-164	-515	21	38
3460	4	360	267	9	7	-940	-160	-518	21	38
3560	4	360	267	8	7	-936	-162	-520	21	38
3660	4	360	268	8	7	-940	-164	-515	21	38
3760	4	360	267	8	7	-941	-167	-507	21	38
3860	4	360	267	9	7	-944	-164	-504	21	38
3960	4	360	266	9	7	-939	-166	-505	21	38
4060	4	360	266	8	6	-944	-166	-507	21	38
65278	254	-258	-258	-258	-258	-258	-258	-258	21	38
65278	254	-258	-258	-258	-258	-258	-258	-258	21	38
4160	4	360	254	7	-5	-554	-192	-521	21	38
4260	4	360	255	2	-19	-452	-129	-469	21	38
4360	4	360	222	9	92	-418	12	-342	21	38
4460	4	360	173	27	173	-393	74	-229	21	38
4560	4	360	206	35	154	-255	477	-1148	21	38
4660	4	360	223	25	126	-228	1348	-1804	21	38
4760	4	360	233	24	124	-228	1564	-1966	21	38
4860	4	360	236	25	121	-233	1626	-2018	21	38
4960	4	360	237	25	122	-241	1641	-2036	21	38
5060	4	360	237	25	121	-239	1636	-2038	21	39
5160	4	360	237	25	120	-241	1634	-2040	21	39
5260	4	360	238	26	118	-246	1627	-2044	21	39
5360	4	360	226	35	-14	-161	143	-970	21	39
5460	4	360	221	79	17	-316	-85	-494	21	39
5560	4	360	176	152	97	-484	-33	-359	21	39
5660	4	360	170	173	114	-527	-38	-334	21	39
5760	4	360	168	174	114	-536	-34	-332	21	39
5860	4	360	168	176	113	-537	-38	-333	21	39
5960	4	360	201	139	87	-499	-91	-354	21	39
0	0	0	0	0	0	0	0	0	21	39
6060	4	360	246	86	19	-829	1078	-1475	21	39
6160	4	360	254	75	-1	-1796	1705	-2144	21	39
6260	4	360	258	71	-7	-2620	1823	-2259	21	39
6360	4	360	262	68	-12	-3205	1755	-1837	21	39
6460	4	360	262	66	-13	-2641	1715	-2521	21	39
6560	4	360	262	65	-16	-2324	1705	-2196	21	39
6660	4	360	262	65	-16	-2917	1703	-2212	21	39
6760	4	360	261	65	-16	-3280	1703	-1712	21	39
6860	4	360	260	66	-15	-2853	1713	-1710	21	39
6960	4	360	258	65	-17	-2587	1718	-1347	21	39
7060	4	360	263	67	-17	-3437	1713	-1594	21	39
7160	4	360	263	69	-17	-3145	1704	-1663	21	39
7260	4	360	261	67	-18	-3072	1705	-1747	21	39
7360	4	360	261	66	-16	-2460	1694	-1381	21	39
7460	4	360	258	68	-16	-2748	1709	-1402	21	39
7560	4	360	256	70	-15	-2681	1716	-1130	21	39
7660	4	360	256	69	-15	-2263	1736	-1525	21	39
7760	4	360	257	69	-17	-2546	1735	-1495	21	39
7860	4	360	256	69	-14	-2266	1734	-1480	21	39
7960	4	360	264	69	-15	-2618	1696	-1427	21	39
8060	4	360	268	68	-18	-3064	1681	-1432	21	39
8160	4	360	261	66	-19	-3883	1478	-6358	21	39
8260	4	360	256	76	-10	-1237	-1776	495	21	39
8360	4	360	256	80	-6	-115	-2929	2858	21	39
8460	4	360	257	81	-6	202	-3427	3640	21	39
8560	4	360	258	81	-8	288	-3565	3863	21	39
8660	4	360	256	81	-8	303	-3622	3935	21	39
8760	4	360	257	80	-8	328	-3631	3980	21	39
8860	4	360	258	80	-8	356	-3611	4005	21	39
8960	4	360	258	80	-9	374	-3604	4018	21	39
3855	15	3855	3855	3855	3855	3855	3855	3855	21	39
9060	4	360	257	83	-6	156	-1888	1572	21	39
1542	6	1542	1542	1542	1542	1540	1542	1542	21	39
1542	6	1542	1542	1542	1542	1542	1542	1542	21	39
1542	6	1542	1542	1542	1542	1542	1542	1542	21	39
9160	4	360	259	82	-6	-1055	-220	-1263	21	39
9260	4	360	258	83	-5	-1460	296	-2094	21	39
9360	4	360	257	82	-5	-1590	438	-2307	21	39
9460	4	360	258	83	-5	-1630	507	-2396	21	39
9560	4	360	258	84	-4	-1641	539	-2453	21	39
9660	4	360	256	85	-5	-1648	541	-2413	21	39
9760	4	360	257	85	-4	-1673	564	-2425	21	39
9860	4	360	256	84	-6	-1684	567	-2429	21	39
9960	4	360	106	129	124	-794	155	-662	21	39
10060	4	360	-96	102	163	-507	70	42	21	39
10160	4	360	-151	94	166	-431	44	220	21	39
10260	4	360	-159	94	172	-420	41	258	21	39
10360	4	360	-85	103	205	-433	77	155	21	39
10460	4	360	38	100	224	-424	96	9	21	39
