Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
3827	0	0	0	0	0	0	0	0	0	0
3827	0	0	0	0	0	0	0	0	0	0
7606	0	0	0	0	0	0	0	0	21	39
7711	0	0	0	0	0	0	0	0	21	39
7816	0	0	0	0	0	0	0	0	21	39
7921	0	0	0	0	0	0	0	0	21	39
8026	0	0	0	0	0	0	0	0	21	39
8131	0	0	0	0	0	0	0	0	21	39
8236	0	0	0	0	0	0	0	0	21	39
8346	0	0	0	0	0	0	0	0	21	39
8451	0	0	0	0	0	0	0	0	21	39
8556	0	0	0	0	0	0	0	0	21	39
8661	0	0	0	0	0	0	0	0	21	39
8766	0	0	0	0	0	0	0	0	21	39
8871	0	0	0	0	0	0	0	0	21	39
8976	0	0	0	0	0	0	0	0	21	39
9081	0	0	0	0	0	0	0	0	21	39
9186	0	0	0	0	0	0	0	0	21	39
9289	0	0	0	0	0	0	0	0	21	39
9389	0	0	0	0	0	0	0	0	21	39
9489	0	0	0	0	0	0	0	0	21	39
9589	0	0	0	0	0	0	0	0	21	39
9689	0	0	0	0	0	0	0	0	21	39
9789	0	0	0	0	0	0	0	0	21	39
9889	0	0	0	0	0	0	0	0	21	39
9989	0	0	0	0	0	0	0	0	21	39
10089	0	0	0	0	0	0	0	0	21	39
10189	0	0	0	0	0	0	0	0	21	39
10289	0	0	0	0	0	0	0	0	21	39
10389	0	0	0	0	0	0	0	0	21	39
10489	0	0	0	0	0	0	0	0	21	39
10590	0	0	0	0	0	0	0	0	21	39
10689	0	0	0	0	0	0	0	0	21	39
10789	0	0	0	0	0	0	0	0	21	39
10889	0	0	0	0	0	0	0	0	21	39
10989	0	0	0	0	0	0	0	0	21	39
0	0	0	0	0	0	0	0	0	21	39
11089	0	0	0	0	0	0	0	0	21	39
11189	0	0	0	0	0	0	0	0	21	39
11289	0	0	0	0	0	0	0	0	21	39
11389	0	0	0	0	0	0	0	0	21	39
11489	0	0	0	0	0	0	0	0	21	39
11589	0	0	0	0	0	0	0	0	21	39
11689	0	0	0	0	0	0	0	0	21	39
11789	0	0	0	0	0	0	0	0	21	39
11889	0	0	0	0	0	0	0	0	21	39
11989	0	0	0	0	0	0	0	0	21	39
12089	0	0	0	0	0	0	0	0	21	39
