Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
0	0	0	0	0	0	0	0	0	0	0
13971	4	144	0	0	0	-75	-291	-569	0	0
14084	4	144	0	0	0	-124	-292	-556	0	0
14084	4	144	0	0	0	-124	-292	-556	0	0
14184	4	144	0	0	0	-143	-291	-550	9	86
14297	5	144	0	0	0	-166	-292	-548	9	86
14397	4	144	0	0	0	-169	-289	-546	9	86
14497	5	144	0	0	0	-171	-285	-543	9	86
14497	5	144	0	0	0	-171	-285	-543	9	86
14612	4	144	0	0	0	-174	-284	-544	9	86
14612	4	144	0	0	0	-174	-284	-544	9	86
14716	4	144	0	0	0	-190	-279	-545	9	86
14716	4	144	0	0	0	-190	-279	-545	9	86
14832	5	144	0	0	0	-192	-279	-544	9	85
14940	5	144	0	0	0	-189	-279	-547	9	85
15055	5	144	0	0	0	-191	-282	-544	9	84
21682	5	144	0	0	0	-207	-284	-540	9	84
21797	5	144	0	0	0	-206	-284	-545	9	84
21898	5	144	0	0	0	-209	-283	-546	9	84
21998	5	144	0	0	0	-208	-280	-544	9	84
22105	5	144	0	0	0	-208	-281	-545	9	84
22205	5	144	0	0	0	-206	-281	-548	9	84
22205	5	144	0	0	0	-206	-281	-548	9	84
22205	5	144	0	0	0	-206	-281	-548	9	84
22321	5	144	0	0	0	-207	-281	-545	9	84
22436	5	144	0	0	0	-209	-279	-546	9	84
22554	5	144	0	0	0	-206	-282	-548	9	84
22554	5	144	0	0	0	-206	-282	-548	9	84
22656	5	144	0	0	0	-205	-283	-548	9	84
22761	5	144	0	0	0	-204	-282	-546	9	84
22866	4	144	0	0	0	-209	-281	-547	9	84
22866	4	144	0	0	0	-209	-281	-547	9	84
22971	5	144	0	0	0	-207	-281	-543	9	84
22971	5	144	0	0	0	-207	-281	-543	9	84
23080	5	144	0	0	0	-210	-283	-542	9	84
23080	5	144	0	0	0	-210	-283	-542	9	84
23196	5	144	0	0	0	-210	-278	-542	9	84
23311	5	144	0	0	0	-212	-282	-545	9	84
23426	5	144	0	0	0	-209	-282	-542	9	84
23542	5	144	0	0	0	-209	-284	-542	9	84
23650	5	144	0	0	0	-208	-283	-541	9	84
23772	4	144	0	0	0	-205	-279	-540	9	84
23887	5	144	0	0	0	-206	-278	-542	9	84
24007	5	144	0	0	0	-206	-280	-542	9	84
24007	5	144	0	0	0	-206	-280	-542	9	84
24110	5	144	0	0	0	-203	-284	-546	9	84
24217	5	144	0	0	0	-205	-286	-547	9	84
24319	5	144	0	0	0	-199	-284	-543	9	84
24426	5	144	0	0	0	-192	-286	-543	9	84
24535	5	144	0	0	0	-214	-306	-556	9	84
24637	5	144	0	0	0	-229	-299	-561	9	84
24745	5	144	0	0	0	-214	-326	-554	9	84
24860	5	144	0	0	0	-179	-339	-559	9	84
24978	5	144	0	0	0	-185	-329	-543	9	83
25080	5	144	0	0	0	-213	-353	-520	9	83
25196	5	144	0	0	0	-288	-350	-506	9	83
25305	5	144	0	0	0	-442	-320	-361	9	83
25408	5	144	0	0	0	-476	-366	-275	9	83
25508	5	144	0	0	0	-445	-417	-232	9	83
25623	5	144	0	0	0	-485	-370	-154	9	83
25723	5	144	0	0	0	-487	-386	-173	9	83
25723	5	144	0	0	0	-487	-386	-173	9	83
25839	5	144	0	0	0	-480	-396	-178	9	83
25947	5	144	0	0	0	-472	-398	-166	9	83
26048	5	144	0	0	0	-382	-458	-197	9	83
26048	5	144	0	0	0	-382	-458	-197	9	83
