Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
3827	0	0	0	0	0	0	0	0	0	0
3932	0	0	0	0	0	0	0	0	0	0
4037	0	0	0	0	0	0	0	0	0	0
4142	0	0	0	0	0	0	0	0	0	0
4247	0	0	0	0	0	0	0	0	0	0
4352	0	0	0	0	0	0	0	0	0	0
4457	0	0	0	0	0	0	0	0	0	0
4562	0	0	0	0	0	0	0	0	0	0
4667	0	0	0	0	0	0	0	0	0	0
4772	0	0	0	0	0	0	0	0	0	0
4877	0	0	0	0	0	0	0	0	0	0
4982	0	0	0	0	0	0	0	0	0	0
5088	0	0	0	0	0	0	0	0	0	0
5193	0	0	0	0	0	0	0	0	0	0
5298	0	0	0	0	0	0	0	0	0	0
5403	0	0	0	0	0	0	0	0	0	0
5508	0	0	0	0	0	0	0	0	0	0
5613	0	0	0	0	0	0	0	0	0	0
5713	0	0	0	0	0	0	0	0	21	39
5813	0	0	0	0	0	0	0	0	21	39
5915	0	0	0	0	0	0	0	0	21	39
6016	0	0	0	0	0	0	0	0	21	39
6115	0	0	0	0	0	0	0	0	21	39
6215	0	0	0	0	0	0	0	0	21	39
6321	0	0	0	0	0	0	0	0	21	39
6426	0	0	0	0	0	0	0	0	21	39
6526	0	0	0	0	0	0	0	0	21	39
6626	0	0	0	0	0	0	0	0	21	39
6726	0	0	0	0	0	0	0	0	21	39
6826	0	0	0	0	0	0	0	0	21	39
6926	0	0	0	0	0	0	0	0	21	39
7026	0	0	0	0	0	0	0	0	21	39
7126	0	0	0	0	0	0	0	0	21	39
7226	0	0	0	0	0	0	0	0	21	39
7326	0	0	0	0	0	0	0	0	21	39
0	0	0	0	0	0	0	0	0	21	39
7427	0	0	0	0	0	0	0	0	21	39
7538	0	384	0	0	0	0	0	0	21	39
7638	0	384	0	0	0	0	0	0	21	39
7738	0	384	0	0	0	0	0	0	21	39
7838	0	384	0	0	0	0	0	0	21	39
7938	0	384	0	0	0	0	0	0	21	39
8037	0	384	0	0	0	0	0	0	21	39
8136	8	384	0	0	0	0	0	0	21	39
8238	0	384	0	0	0	0	0	0	21	39
8336	6	384	0	0	0	0	0	0	21	39
8436	4	384	0	0	0	0	0	0	21	39
8536	4	384	0	0	0	0	0	0	21	39
8637	3	384	0	0	0	0	0	0	21	39
8738	0	384	0	0	0	0	0	0	21	39
8838	0	384	0	0	0	0	0	0	21	39
8903	0	384	0	0	0	0	0	0	21	39
8931	0	384	0	0	0	0	0	0	21	39
8957	0	384	0	0	0	0	0	0	21	39
8984	0	384	0	0	0	0	0	0	21	39
9010	0	384	0	0	0	0	0	0	21	39
9035	0	384	0	0	0	0	0	0	21	39
9061	0	384	0	0	0	0	0	0	21	39
9088	0	384	0	0	0	0	0	0	21	39
9113	0	384	0	0	0	0	0	0	21	39
9138	0	384	0	0	0	0	0	0	21	39
9164	0	384	0	0	0	0	0	0	21	39
9190	0	384	0	0	0	0	0	0	21	39
9217	0	384	0	0	0	0	0	0	21	39
9243	0	384	0	0	0	0	0	0	21	39
9269	0	384	0	0	0	0	0	0	21	39
9296	0	384	0	0	0	0	0	0	21	39
9322	0	384	0	0	0	0	0	0	21	39
9348	0	384	0	0	0	0	0	0	21	39
9374	0	384	0	0	0	0	0	0	21	39
9399	0	384	0	0	0	0	0	0	21	39
0	0	0	0	0	0	0	0	0	21	39
9425	0	384	0	0	0	0	0	0	21	39
9451	0	384	0	0	0	0	0	0	21	39
9478	0	384	0	0	0	0	0	0	21	39
9503	0	384	0	0	0	0	0	0	21	39
9531	0	384	0	0	0	0	0	0	21	39
9557	0	384	0	0	0	0	0	0	21	39
9582	0	384	0	0	0	0	0	0	21	39
9607	0	384	0	0	0	0	0	0	21	39
9633	0	384	0	0	0	0	0	0	21	39
9658	0	384	0	0	0	0	0	0	21	39
9683	0	384	0	0	0	0	0	0	21	39
9708	0	384	0	0	0	0	0	0	21	39
9741	0	384	0	0	0	0	0	0	21	39
9766	0	384	0	0	0	0	0	0	21	39
9805	0	384	0	0	0	0	0	0	21	39
9843	0	384	0	0	0	0	0	0	21	39
9881	0	384	0	0	0	0	0	0	21	39
9920	0	384	0	0	0	0	0	0	21	39
9958	0	384	0	0	0	0	0	0	21	39
9996	0	384	0	0	0	0	0	0	21	39
10035	0	384	0	0	0	0	0	0	21	39
10073	0	384	0	0	0	0	0	0	21	39
10111	0	384	0	0	0	0	0	0	21	39
10150	0	384	0	0	0	0	0	0	21	39
10190	0	384	0	0	0	0	0	0	21	39
10219	0	384	0	0	0	0	0	0	21	39
10244	0	384	0	0	0	0	0	0	21	39
10269	0	384	0	0	0	0	0	0	21	39
10294	0	384	0	0	0	0	0	0	21	39
10319	0	384	0	0	0	0	0	0	21	39
10345	0	384	0	0	0	0	0	0	21	39
10371	0	384	0	0	0	0	0	0	21	39
10396	0	384	0	0	0	0	0	0	21	39
10421	0	384	0	0	0	0	0	0	21	39
10446	0	384	0	0	0	0	0	0	21	39
0	0	0	0	0	0	0	0	0	21	39
10472	0	384	0	0	0	0	0	0	21	39
10497	0	384	0	0	0	0	0	0	21	39
10522	0	384	0	0	0	0	0	0	21	39
10547	0	384	0	0	0	0	0	0	21	39
10573	0	384	0	0	0	0	0	0	21	39
10598	0	384	0	0	0	0	0	0	21	39
