Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
187.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
188.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
189.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
190.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
191.6	4.301	22.2635	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
192.6	4.301	22.2635	0.50183	-0.03659	0.00779	31.84389	-9.20646	72.77127	-28.5537	0.005
193.6	4.301	22.2635	0.8878	-0.02901	0.0302	12.11202	-70.12164	101.70564	-28.5537	0.005
194.6	4.301	22.2635	0.98436	-0.02515	0.02973	7.39821	-85.54986	108.61907	-28.5537	0.005
195.6	4.301	22.2635	1.00731	-0.02122	0.03465	5.67848	-89.38107	110.45039	-28.5537	0.005
196.6	4.301	22.2635	1.01495	-0.02122	0.03898	5.9676	-90.74794	111.57257	9.4122	29.177
197.6	4.301	22.2635	1.01896	-0.02517	0.03912	5.82517	-90.74191	111.27313	9.4122	29.177
198.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.9677	-90.59767	111.41536	9.4122	29.177
199.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.68263	-90.88615	111.13089	9.4122	29.177
200.6	4.301	22.2635	1.01905	-0.02517	0.03507	5.82735	-91.34417	111.45617	9.4122	29.177
201.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.9676	-90.74794	111.57257	9.4122	29.177
202.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.53662	-91.02883	111.58301	9.4122	29.177
203.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.96739	-91.04849	111.88698	9.4122	29.177
204.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.39267	-90.72147	111.26634	9.4122	29.177
205.6	4.301	22.2635	1.0189	-0.02123	0.03508	6.40194	-90.61888	111.12497	9.4122	29.177
206.6	4.301	22.2635	1.01489	-0.01728	0.03494	5.68263	-90.88615	111.13089	9.4122	29.177
207.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.53815	-91.33016	111.60024	9.4122	29.177
208.6	4.301	22.2635	1.01905	-0.02517	0.03507	5.54127	-90.57996	110.36845	9.4122	29.177
209.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.97519	-91.052	110.54967	9.4122	29.177
210.6	4.301	22.2635	1.01489	-0.01728	0.03494	5.681	-90.73509	111.27086	9.4122	29.177
211.6	4.301	22.2635	1.02663	-0.02124	0.03536	5.8217	-90.74035	111.86749	9.4122	29.177
212.6	4.301	22.2635	1.01905	-0.02517	0.03507	5.5402	-90.88011	110.83145	9.4122	29.177
213.6	4.301	22.2635	1.01914	-0.02518	0.03102	5.67937	-90.58404	111.41084	9.4122	29.177
214.6	4.301	22.2635	1.01513	-0.02123	0.03088	5.5351	-90.7275	111.56578	9.4122	29.177
215.6	4.301	22.2635	1.01899	-0.02123	0.03103	5.53836	-91.02961	111.28583	9.4122	29.177
216.6	4.301	22.2635	1.01112	-0.01728	0.03075	5.96791	-90.29712	111.10096	9.4122	29.177
217.6	4.301	22.2635	1.01498	-0.01728	0.03089	5.10118	-90.25546	111.38456	9.4122	29.177
218.6	4.301	22.2635	1.01465	-0.01333	0.039	5.82451	-90.44097	111.10731	9.4122	29.177
219.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.8218	-90.59007	111.71028	9.4122	29.177
220.6	4.301	22.2635	1.01519	-0.02517	0.03492	5.82538	-90.44136	110.95872	9.4122	29.177
221.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.82864	-90.74347	110.67877	9.4122	29.177
222.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.25838	-91.4707	110.26702	9.4122	29.177
223.6	4.301	22.2635	1.01489	-0.01728	0.03494	5.69012	-91.34048	110.26519	9.4122	29.177
224.6	4.301	22.2635	1.01495	-0.02122	0.03898	5.39267	-90.72147	111.26634	9.4122	29.177
225.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.39527	-90.72264	110.82057	9.4122	29.177
226.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.68599	-91.03798	110.69373	9.4122	29.177
227.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.68263	-90.88615	111.13089	9.4122	29.177
228.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.67992	-91.03525	111.73386	9.4122	29.177
229.6	4.301	22.2635	1.01899	-0.02123	0.03103	5.39451	-90.57197	110.81196	9.4122	29.177
230.6	4.301	22.2635	1.02277	-0.02123	0.03522	6.11458	-90.45538	110.81465	9.4122	29.177
231.6	4.301	22.2635	1.01875	-0.01728	0.03508	6.11676	-91.05764	110.9977	9.4122	29.177
232.6	4.301	22.2635	1.01899	-0.02123	0.03103	5.97107	-90.7495	110.97821	9.4122	29.177
233.6	4.301	22.2635	1.01471	-0.01728	0.04304	5.8269	-90.74269	110.97595	9.4122	29.177
234.6	4.301	22.2635	1.01504	-0.02123	0.03493	5.68381	-90.43572	110.51069	9.4122	29.177
235.6	4.301	22.2635	1.01489	-0.01728	0.03494	6.25646	-90.0102	110.79107	9.4122	29.177
236.6	4.301	22.2635	1.02282	-0.02518	0.03926	6.10927	-90.60331	111.8634	9.4122	28.319
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
237.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.53129	-89.97418	111.52271	9.4122	28.319
238.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.53444	-90.42656	111.39996	9.4122	28.319
239.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.67927	-90.73431	111.56804	9.4122	28.319
240.6	4.301	22.2635	1.0189	-0.02123	0.03508	6.54936	-90.92781	110.84728	9.4122	28.319
241.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.96944	-90.59845	111.11819	9.4122	28.319
242.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.53694	-90.57801	111.1114	9.4122	28.319
243.6	4.301	22.2635	1.0189	-0.02123	0.03508	5.97041	-90.44856	110.81239	9.4122	28.319
244.6	4.301	22.2635	1.0189	-0.02123	0.03508	6.39858	-90.46705	111.56213	9.4122	28.319
245.6	4.301	22.2635	1.01495	-0.02122	0.03898	5.96694	-90.447	111.40675	9.4122	28.319
246.6	4.301	22.2635	1.0189	-0.02123	0.03508	6.11274	-90.60487	111.26904	9.4122	28.319
