Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	46.337
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	46.337
1.61	0.625	24.1855	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	46.337
1.61	0.625	24.1855	-0.0151	-0.0559	-0.0195	1356.52196	-6.58159	-870.57009	7.6043	46.337
1.61	0.625	24.1855	-0.0151	-0.0559	-0.0195	1541.79144	46.33639	632.28856	7.6043	42.047
1.61	0.625	23.705	-0.0151	-0.0559	-0.0195	1541.40964	56.12864	688.79571	7.6043	40.331
2.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-1382.01144	933.44758	1321.08242	7.6043	40.331
3.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-199.57332	1119.17641	1069.61289	7.6043	40.331
4.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-2101.25939	1193.08238	1298.84085	7.6043	40.331
5.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-12.24684	1109.84343	1509.3839	7.6043	40.331
6.61	0.625	23.705	-0.0151	-0.0559	-0.0195	155.72295	1453.89887	1802.39123	7.6043	40.331
7.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-2069.96425	1298.95478	1594.16324	7.6043	40.331
8.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-1586.96556	1102.73771	641.43228	7.6043	40.331
9.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-248.13477	345.3091	545.73436	7.6043	40.331
10.61	0.625	23.705	-0.0151	-0.0559	-0.0195	1102.47535	142.68	735.51791	7.6043	40.331
11.61	0.625	23.705	-0.0151	-0.0559	-0.0195	388.26845	218.67351	685.93083	7.6043	40.331
12.61	0.625	23.705	-0.0151	-0.0559	-0.0195	244.91048	143.76467	669.9169	7.6043	40.331
13.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-2054.10659	237.46561	620.87089	7.6043	40.331
14.61	0.625	23.705	-0.0151	-0.0559	-0.0195	-421.95822	531.05189	891.34725	7.6043	40.331
15.61	0.625	23.705	-0.0151	-0.0559	-0.0195	25.57822	314.85817	725.06789	7.6043	40.331
16.61	0.625	23.705	-0.0151	-0.0559	-0.0195	463.10637	1500.9615	-2436.97174	7.6043	40.331
17.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
18.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
19.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
20.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
21.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
22.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
23.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
24.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
25.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
26.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
27.51	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	40.331
28.51	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
29.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
0.0	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
30.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
31.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
32.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
33.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
34.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
35.61	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
36.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
37.61	0.625	23.705	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
38.6	0.625	23.2245	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	7.6043	39.473
