Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
46.39	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
47.39	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
48.39	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
58.78	0.625	0.641	2.27002	-63.17792	4.51616	31.84389	-9.20646	72.77127	-28.5537	0.005
59.78	0.625	0.641	0.80732	-15.83267	1.11967	31.84389	-9.20646	72.77127	-28.5537	0.005
60.78	0.625	0.641	0.447	-3.98945	0.27887	31.84389	-9.20646	72.77127	-28.5537	0.005
61.78	0.625	0.641	0.09233	-1.03819	0.28473	31.84389	-9.20646	72.77127	-28.5537	0.005
62.78	0.625	0.641	1.47509	-0.33216	-65.08551	31.84389	-9.20646	72.77127	-28.5537	0.005
63.78	0.625	0.641	1.70371	-0.06862	1.138	31.84389	-9.20646	72.77127	-28.5537	0.005
64.78	0.625	0.641	10.79957	-0.06459	0.6519	31.84389	-9.20646	72.77127	-28.5537	0.005
65.78	0.625	0.641	2.49829	4.99188	0.1731	31.84389	-9.20646	72.77127	-28.5537	0.005
66.78	0.625	0.641	5.34006	6.88333	0.49586	31.84389	-9.20646	72.77127	-28.5537	0.005
67.78	0.625	0.641	1.83375	-11.95594	0.07794	31.84389	-9.20646	72.77127	-28.5537	0.005
68.78	0.625	0.641	0.44426	-3.03091	0.00273	31.84389	-9.20646	72.77127	-28.5537	0.005
69.78	0.625	0.641	23.10951	17.86445	2.21051	31.84389	-9.20646	72.77127	-28.5537	0.005
70.78	0.625	0.641	6.09952	4.42605	11.43847	31.84389	-9.20646	72.77127	-28.5537	0.005
