Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
7.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
8.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
9.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
10.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
11.5	3.382	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
12.6	4.301	22.744	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	-28.5537	0.005
13.6	4.301	22.744	0.76046	-0.02891	0.01739	-6.64227	-11.65729	50.26629	-28.5537	0.005
14.23	4.301	22.744	0.94934	-0.02117	0.0325	-35.35817	-13.50428	32.60972	-28.5537	0.005
14.48	4.301	22.744	0.99949	-0.02121	0.03841	-42.82502	-13.91503	28.07746	-28.5537	0.005
14.73	4.301	22.744	1.01093	-0.01728	0.03885	-44.11437	-14.60898	27.35722	-28.5537	0.005
14.98	4.301	22.744	1.01465	-0.01333	0.039	-44.4026	-14.44508	27.19549	-28.5537	0.005
15.23	4.301	22.744	1.0148	-0.01728	0.03899	-44.54666	-14.28799	27.03602	-28.5537	0.005
15.48	4.301	22.744	1.0148	-0.01728	0.03899	-44.97417	-14.57044	26.45211	-28.5537	0.005
15.73	4.301	22.744	1.0148	-0.01728	0.03899	-44.68823	-14.28235	26.58799	-28.5537	0.005
15.98	4.301	22.744	1.01489	-0.01728	0.03494	-44.83652	-13.97304	27.01427	-28.5537	0.005
16.23	4.301	22.744	1.01489	-0.01728	0.03494	-45.41003	-14.39817	26.88248	-28.5537	0.005
16.48	4.301	22.2635	1.01489	-0.01728	0.03494	-45.98757	-14.37053	27.02202	-28.5537	0.005
16.73	4.301	22.744	1.01875	-0.01728	0.03508	-45.41513	-14.24555	27.61681	-28.5537	0.005
16.98	4.301	22.744	1.01489	-0.01728	0.03494	-44.97927	-14.41783	27.18644	-28.5537	0.005
17.23	4.301	22.744	1.01851	-0.01334	0.03914	-45.41069	-14.09723	26.71666	9.4122	28.319
17.48	4.301	22.744	1.01861	-0.01334	0.03509	-44.68757	-14.58329	26.75381	9.4122	28.319
17.73	4.301	22.744	1.01884	-0.01729	0.03104	-45.40993	-14.24789	26.72527	9.4122	28.319
17.98	4.301	22.744	1.01504	-0.02123	0.03493	-45.26805	-13.80272	26.70169	9.4122	28.319
18.23	4.301	22.744	1.01117	-0.02122	0.03479	-45.26729	-13.95338	26.7103	9.4122	28.319
18.48	4.301	22.744	1.01489	-0.01728	0.03494	-45.26739	-14.10365	26.86751	9.4122	28.319
18.73	4.301	22.744	1.01489	-0.01728	0.03494	-45.2676	-14.4042	27.18192	9.4122	28.319
18.98	4.301	22.744	1.0189	-0.02123	0.03508	-45.26532	-14.85619	27.20776	9.4122	28.319
19.23	4.301	22.744	1.01875	-0.01728	0.03508	-45.11997	-14.41257	26.58982	9.4122	28.319
19.48	4.301	22.744	1.01884	-0.01729	0.03104	-44.6918	-14.43106	27.33956	9.4122	28.319
19.73	4.301	22.744	1.0189	-0.02123	0.03508	-44.55166	-13.9851	27.61316	9.4122	28.319
19.98	4.301	22.744	1.01489	-0.01728	0.03494	-44.69419	-14.12935	27.47092	9.4122	28.319
20.23	4.301	22.744	1.0148	-0.01728	0.03899	-44.69225	-13.82958	26.85933	9.4122	28.319
20.48	4.301	22.744	1.0148	-0.01728	0.03899	-45.4083	-14.39895	26.5853	9.4122	28.319
20.73	4.301	22.744	1.01504	-0.02123	0.03493	-44.69083	-14.28118	27.03376	9.4122	28.319
20.98	4.301	22.744	1.01875	-0.01728	0.03508	-44.68563	-14.28352	26.14222	9.4122	28.319
21.23	4.301	22.744	1.01884	-0.01729	0.03104	-45.11671	-14.71468	26.30987	9.4122	28.319
21.48	4.301	22.744	1.0189	-0.02123	0.03508	-45.12083	-14.41218	26.73841	9.4122	28.319
21.73	4.301	22.744	1.01899	-0.02123	0.03103	-44.98058	-13.81595	26.8548	9.4122	28.319
