Time	Distance_mm	Temp_C	AccX_g	AccY_g	AccZ_g	MagX	MagY	MagZ	Ground_T	Ground_H
250.6	4.301	22.2635	1.01881	-0.02123	0.03912	53.2067	-73.59349	28.27486	-28.5537	0.005
251.6	4.301	22.2635	1.05389	-0.02915	0.04039	53.20507	-73.44244	28.41483	-28.5537	0.005
252.6	4.301	22.2635	1.02669	-0.02518	0.0394	53.20584	-73.5931	28.42345	-28.5537	0.005
253.6	4.301	22.2635	1.00743	-0.01728	0.02251	53.77535	-73.91778	29.93562	-28.5537	0.005
254.6	4.301	22.2635	1.01117	-0.02122	0.03479	53.76873	-73.46384	30.65273	-28.5537	0.005
255.6	4.301	22.2635	0.98772	-0.00937	0.02586	53.77168	-74.21677	30.84439	-28.5537	0.005
256.6	4.301	22.2635	0.97021	0.03799	0.03755	53.4891	-74.65669	30.27135	-28.5537	0.005
257.6	4.301	22.2635	1.02675	-0.02912	0.04344	53.61665	-73.60379	32.14498	-28.5537	0.005
258.6	4.301	22.2635	1.01082	-0.00939	0.03077	54.46681	-73.78831	34.84178	-28.5537	0.005
259.6	4.301	22.2635	1.0631	-0.00939	0.11374	54.75059	-74.10053	35.90367	-28.5537	0.005
260.6	4.301	22.2635	1.02273	-0.02517	0.04331	53.89642	-73.46324	33.4782	9.4122	28.319
261.6	4.301	22.2635	1.01875	-0.01728	0.03508	54.06043	-73.6293	30.2201	9.4122	28.319
262.6	4.301	22.2635	1.01875	-0.01728	0.03508	53.62325	-72.85515	30.31883	9.4122	28.319
263.6	4.301	22.2635	1.0148	-0.01728	0.03899	53.47669	-72.54662	30.44793	9.4122	28.319
264.6	4.301	22.2635	1.01495	-0.02122	0.03898	53.91116	-73.46987	30.95217	9.4122	28.319
265.6	4.301	22.2635	1.00788	-0.02912	0.02248	53.47388	-72.846	31.20811	9.4122	28.319
266.6	4.301	22.2635	1.08515	0.02207	-0.05956	13.74344	-76.49629	50.22137	9.4122	28.319
267.6	4.301	22.2635	1.01053	0.10108	0.03117	-2.56321	-77.22254	54.06379	9.4122	28.319
268.6	4.301	22.2635	1.27739	0.00222	0.02446	9.10914	-85.38042	86.93262	9.4122	28.319
269.6	4.301	22.2635	1.08077	-0.01734	0.02927	12.96461	-87.65221	95.28674	9.4122	28.319
270.6	4.301	22.2635	1.03059	-0.02124	0.03146	13.52914	-87.674	97.37605	9.4122	28.319
271.6	4.301	22.2635	1.02301	-0.02518	0.03116	14.25129	-88.30994	97.719	9.4122	28.319
272.6	4.301	22.2635	1.00699	-0.00544	0.02254	18.70191	-87.76119	100.27209	9.4122	28.319
273.6	4.301	22.2635	1.01421	0.01033	0.01881	12.081	-89.40681	100.13142	9.4122	28.319
274.6	4.301	22.2635	1.01483	-0.01334	0.0309	8.48595	-89.84188	99.06919	9.4122	28.319
275.6	4.301	22.2635	1.01513	-0.02123	0.03088	7.48275	-89.94719	98.17043	9.4122	28.319
276.6	4.301	22.2635	1.0189	-0.02123	0.03508	7.19442	-89.93356	98.1659	9.4122	28.319
1.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
2.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
3.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
4.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
5.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
6.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
7.5	0.625	0.641	0.50183	-0.03659	0.00779	31.84389	-9.20646	72.77127	9.4122	28.319
8.6	4.301	22.2635	0.88775	-0.02507	0.02616	31.84389	-9.20646	72.77127	9.4122	28.319
9.6	4.301	22.2635	0.98412	-0.0212	0.03379	31.84389	-9.20646	72.77127	9.4122	28.319
10.6	4.301	22.2635	1.00324	-0.01333	0.03047	31.84389	-9.20646	72.77127	9.4122	28.319
11.6	4.301	22.2635	1.01495	-0.02122	0.03898	18.54467	-49.65923	92.00045	9.4122	28.319
12.6	4.301	22.2635	1.01504	-0.02123	0.03493	10.41076	-81.02625	106.91363	9.4122	28.319
13.6	4.301	22.2635	1.01905	-0.02517	0.03507	6.96825	-88.08602	110.54181	9.4122	28.319
14.6	4.301	22.2635	1.0189	-0.02123	0.03508	6.111	-90.60409	111.56622	9.4122	28.319
15.6	4.301	22.2635	1.01495	-0.02122	0.03898	5.96552	-89.9954	111.23232	9.4122	28.319
16.5	0.625	0.641	1.01495	-0.02122	0.03898	5.67958	-90.28349	111.09643	9.4122	28.319
17.5	0.625	0.641	-0.0151	-0.0559	-0.0195	6.26027	-90.76352	110.83414	9.4122	28.319
18.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
19.5	0.625	0.641	-0.0151	-0.0559	-0.0195	31.84389	-9.20646	72.77127	9.4122	28.319
