Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
2560	5	168	0	0	0	88	-364	-210	10	81
2660	5	168	0	0	0	103	-340	-204	10	81
2760	5	168	0	0	0	113	-325	-216	10	81
3060	5	168	0	0	0	74	-377	-185	0	0
3160	5	168	0	0	0	46	-413	-181	0	0
3260	5	168	0	0	0	54	-407	-195	0	0
3360	5	168	0	0	0	94	-335	-231	0	0
3460	5	168	0	0	0	118	-141	-297	0	0
3560	4	168	0	0	0	117	-68	-317	0	0
3660	5	176	0	0	0	98	-38	-345	0	0
3760	5	176	0	0	0	53	-19	-402	0	0
3860	5	176	0	0	0	8	0	-445	0	0
3960	4	176	0	0	0	-84	102	-410	10	82
4060	5	176	0	0	0	-290	125	-389	10	82
4160	5	176	0	0	0	-312	142	-379	10	82
4260	5	176	0	0	0	-409	104	-338	10	82
4360	5	176	0	0	0	-387	121	-340	10	82
4460	5	176	0	0	0	-3	-96	-336	10	82
4560	5	176	0	0	0	-27	-316	-355	10	82
4660	5	176	0	0	0	22	-379	-320	10	82
4760	5	176	0	0	0	52	-376	-303	10	82
4860	5	176	0	0	0	61	-338	-337	10	82
4960	5	176	0	0	0	12	-273	-449	10	82
5060	5	176	0	0	0	-88	-79	-497	10	82
5160	5	176	0	0	0	-91	-50	-517	10	82
5260	5	176	0	0	0	-60	-39	-512	10	82
5360	5	176	0	0	0	-3	-61	-479	10	82
5460	5	176	0	0	0	-24	-60	-493	10	82
5560	5	176	0	0	0	-128	-66	-542	9	83
5660	5	176	0	0	0	-131	-74	-549	9	83
