Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
12760	4	360	190	117	-25	-393	-270	-213	0	0
12860	4	360	233	88	-80	-346	-329	-253	0	0
12960	4	360	235	82	-90	-335	-340	-265	0	0
13060	4	360	238	81	-94	-331	-345	-270	0	0
13160	4	360	238	79	-95	-333	-344	-269	0	0
130	254	-258	-258	-258	-258	-258	-258	-258	0	0
13260	4	360	239	79	-96	-330	-348	-272	0	0
240	0	-258	-258	-258	-258	-258	-258	-258	0	0
13360	4	360	-43	110	109	-409	-67	138	0	0
13460	4	360	-136	106	147	-404	-14	273	0	0
13560	4	360	-162	102	154	-402	-6	310	0	0
13660	4	360	-170	101	155	-401	-7	323	0	0
13760	4	360	-174	100	153	-400	-6	327	21	39
13860	4	360	-175	99	156	-398	-4	328	21	39
13960	4	360	91	78	-19	-322	-272	-62	21	39
14060	4	360	71	51	-181	-256	-505	-61	21	39
14160	4	360	46	45	-225	-237	-578	-37	21	39
14260	4	360	39	48	-235	-232	-592	-34	21	39
14360	4	360	42	47	-238	-237	-597	-28	21	39
14460	4	360	31	44	-214	-235	-593	-39	21	39
14560	4	360	173	58	33	-306	-205	-162	21	39
14660	4	360	110	73	180	-356	-1	-64	21	39
14760	4	360	79	91	232	-383	56	-20	21	39
65535	255	-1	-1	-1	-1	-1	-1	-1	21	39
14860	4	360	27	165	161	-517	15	54	21	39
14960	4	360	63	227	54	-628	-140	22	21	39
15060	4	360	89	234	-28	-669	-248	0	21	39
15160	4	360	187	44	-76	-327	-305	-169	21	39
15260	4	360	204	-10	-132	-213	-379	-192	21	39
15360	4	360	251	15	-13	-273	-207	-233	21	39
15460	4	360	219	72	103	-370	-60	-174	21	39
15560	4	360	206	97	129	-422	-23	-159	21	39
15660	4	360	209	111	120	-438	-28	-165	21	39
15760	4	360	207	116	125	-445	-29	-164	21	39
15860	4	360	211	119	120	-453	-31	-168	21	39
15960	4	360	219	103	117	-440	-32	-170	21	39
16060	4	360	224	87	120	-418	-27	-170	21	39
16137	4	360	231	69	117	-395	-22	-175	21	39
16162	4	360	235	61	114	-380	-22	-179	21	39
16187	4	360	234	55	117	-375	-23	-183	21	39
16212	4	360	233	44	121	-371	-24	-186	21	39
16237	4	360	231	45	122	-366	-21	-188	21	39
16262	4	360	235	47	124	-368	-25	-186	21	39
16287	4	360	236	48	117	-370	-27	-186	21	39
16312	4	360	236	43	117	-360	-26	-185	21	39
16337	4	360	237	45	119	-359	-23	-186	21	39
16362	4	360	237	44	118	-356	-23	-186	21	39
16387	4	360	238	45	117	-356	-21	-188	21	39
16412	4	360	238	45	118	-357	-23	-186	21	39
16437	4	360	236	45	117	-355	-25	-185	21	39
16462	4	360	237	44	116	-358	-21	-182	21	39
16487	4	360	236	44	117	-356	-25	-184	21	39
16512	4	360	237	43	118	-357	-23	-186	21	39
16537	4	360	238	42	118	-358	-22	-185	21	39
0	0	0	0	0	0	0	0	0	21	39
16562	4	360	237	44	118	-353	-18	-183	21	39
16587	4	360	236	43	118	-352	-18	-183	21	39
16612	4	360	238	43	117	-350	-22	-185	21	39
16637	4	360	236	44	116	-352	-25	-187	21	39
16662	4	360	238	47	117	-352	-27	-187	21	39
16687	4	360	239	44	118	-351	-28	-185	21	39
16712	4	360	239	44	116	-352	-25	-186	21	39
16737	4	360	239	40	115	-354	-23	-186	21	39
16762	4	360	238	41	116	-355	-23	-185	21	39
16787	4	360	239	41	115	-352	-25	-184	21	39
16812	4	360	240	40	114	-350	-23	-187	21	39
16837	4	360	241	42	112	-349	-28	-186	21	39
16862	4	360	240	43	111	-352	-23	-190	21	39
16887	4	360	240	41	113	-354	-27	-189	21	39
16912	4	360	240	42	113	-352	-28	-187	21	39
16937	4	360	240	43	113	-349	-27	-187	21	39
16962	4	360	240	46	112	-350	-25	-187	21	39
16987	4	360	238	44	114	-349	-27	-188	21	39
17012	4	360	238	43	116	-353	-29	-187	21	39
17037	4	360	236	45	114	-353	-26	-184	21	39
17062	4	360	243	45	122	-352	-30	-192	21	39
17087	4	360	244	47	119	-349	-32	-193	21	39
17112	4	360	246	47	120	-345	-40	-193	21	39
17137	4	360	246	42	108	-344	-44	-201	21	39
17162	4	360	246	38	90	-344	-53	-208	21	39
17187	4	360	248	32	84	-343	-52	-208	21	39
17212	4	360	255	25	84	-339	-51	-206	21	39
17237	4	360	248	26	80	-339	-61	-208	21	39
17262	4	360	251	27	90	-339	-62	-212	21	39
17287	4	360	267	50	77	-343	-72	-217	21	39
17312	4	360	255	10	63	-347	-110	-242	21	39
17337	4	360	258	-4	61	-321	-135	-252	21	39
17362	4	360	257	16	46	-306	-155	-258	21	39
17387	4	360	244	44	49	-300	-184	-264	21	39
17412	4	360	250	66	38	-325	-218	-271	21	39
17437	4	360	277	82	48	-339	-243	-276	21	39
17462	4	360	219	89	50	-353	-265	-284	21	39
17487	4	360	254	96	45	-367	-270	-284	21	39
17512	4	360	246	123	49	-375	-256	-283	21	39
17537	4	360	235	116	56	-349	-247	-281	21	39
17562	4	360	237	108	64	-341	-237	-285	21	39
17587	4	360	244	96	55	-344	-207	-280	21	39
17612	4	360	262	74	54	-375	-152	-263	21	39
17637	4	360	266	40	42	-407	-132	-250	21	39
17662	4	360	263	49	31	-422	-128	-245	21	39
17687	4	360	262	51	35	-426	-136	-241	21	39
17712	4	360	259	53	38	-424	-136	-244	21	39
17737	4	360	260	53	28	-420	-141	-247	21	39
17762	4	360	263	52	29	-421	-135	-247	21	39
17787	4	360	262	54	31	-426	-136	-246	21	39
17812	4	360	261	52	28	-430	-135	-245	21	39
17837	4	360	264	50	29	-422	-135	-248	21	39
17862	4	360	264	52	29	-422	-137	-246	21	39
17887	4	360	261	53	27	-423	-138	-245	21	39
17912	4	360	264	50	26	-422	-136	-248	21	39
17937	4	360	263	54	25	-419	-137	-248	21	39
17962	4	360	264	49	25	-423	-138	-246	21	39
17987	4	360	263	50	22	-419	-142	-247	21	39
18012	4	360	265	50	24	-418	-139	-251	21	39
0	0	0	0	0	0	0	0	0	21	39
18037	4	360	262	49	23	-421	-139	-252	21	39
18062	4	360	263	52	26	-425	-139	-248	21	39
18087	4	360	258	55	28	-420	-134	-246	21	39
18112	4	360	265	52	36	-419	-128	-244	21	39
18137	4	360	263	50	30	-424	-131	-248	21	39
18162	4	360	261	60	39	-424	-127	-245	21	39
18187	4	360	264	57	18	-431	-123	-241	21	39
18212	4	360	259	50	23	-419	-113	-235	21	39
18237	4	360	266	42	47	-397	-112	-240	21	39
18262	4	360	249	38	62	-399	-103	-233	21	39
18287	4	360	254	18	58	-401	-95	-226	21	39
18312	4	360	274	25	65	-408	-89	-216	21	39
18337	4	360	252	23	66	-417	-92	-219	21	39
18362	4	360	251	24	58	-424	-96	-222	21	39
18387	4	360	262	36	59	-419	-98	-221	21	39
18412	4	360	265	28	56	-399	-108	-225	21	39
18437	4	360	252	35	70	-387	-103	-224	21	39
18462	4	360	258	33	79	-380	-88	-217	21	39
18487	4	360	259	23	64	-386	-84	-211	21	39
18512	4	360	258	26	65	-396	-83	-210	21	39
18537	4	360	270	41	70	-395	-87	-214	21	39
18562	4	360	247	42	55	-395	-96	-222	21	39
18587	4	360	258	48	60	-397	-88	-219	21	39
