Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
150	0	0	0	0	0	0	0	0	22	38
250	0	0	0	0	0	0	0	0	22	38
350	0	0	0	0	0	0	0	0	22	38
450	0	0	0	0	0	0	0	0	22	38
550	0	0	0	0	0	0	0	0	22	38
650	0	0	0	0	0	0	0	0	22	38
750	0	0	0	0	0	0	0	0	22	38
850	0	0	0	0	0	0	0	0	22	38
950	0	0	0	0	0	0	0	0	22	38
150	0	0	0	0	0	0	0	0	22	38
250	0	0	0	0	0	0	0	0	22	38
350	0	0	0	0	0	0	0	0	22	38
450	0	0	0	0	0	0	0	0	22	38
550	0	0	0	0	0	0	0	0	22	38
650	0	0	0	0	0	0	0	0	22	38
750	0	0	0	0	0	0	0	0	22	38
850	0	0	0	0	0	0	0	0	22	38
950	0	0	0	0	0	0	0	0	22	38
1050	0	0	0	0	0	0	0	0	22	38
1150	0	0	0	0	0	0	0	0	22	38
1250	0	0	0	0	0	0	0	0	22	38
1350	0	0	0	0	0	0	0	0	22	38
1450	0	0	0	0	0	0	0	0	22	38
1550	0	0	0	0	0	0	0	0	22	38
1650	0	0	0	0	0	0	0	0	22	38
1750	0	0	0	0	0	0	0	0	22	38
