Time	Raw_Distance	Raw_Temp	Raw_AccX	Raw_AccY	Raw_AccZ	Raw_MagX	Raw_MagY	Raw_MagZ	Raw_Ground_T	Raw_Ground_H
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	20	54
0	0	0	0	0	0	0	0	0	20	54
161	0	392	0	0	0	0	0	0	20	54
161	0	392	0	0	0	9152	448	-6462	20	54
161	0	392	0	0	0	10500	834	3654	20	49
161	0	384	0	0	0	10500	898	4038	20	47
261	0	384	0	0	0	-9723	5794	8885	20	47
361	0	384	0	0	0	-1523	7402	7161	20	47
461	0	384	0	0	0	-14704	7292	8898	20	47
561	0	384	0	0	0	-206	7392	10100	20	47
661	0	384	0	0	0	984	9724	12189	20	47
761	0	384	0	0	0	-14471	8000	10923	20	47
861	0	384	0	0	0	-11166	6864	4395	20	47
961	0	384	0	0	0	-1910	2258	3343	20	47
1061	0	384	0	0	0	7460	1334	4424	20	47
1161	0	384	0	0	0	2506	1615	4182	20	47
1261	0	384	0	0	0	1508	1073	4058	20	47
1361	0	384	0	0	0	-14440	974	3965	20	47
1461	0	384	0	0	0	-3095	3431	5755	20	47
1561	0	384	0	0	0	-5	2139	4514	20	47
1661	0	384	0	0	0	2947	10199	-16344	20	47
1761	0	384	0	0	0	0	0	0	20	47
1861	0	384	0	0	0	0	0	0	20	47
1961	0	384	0	0	0	0	0	0	20	47
2061	0	384	0	0	0	0	0	0	20	47
2161	0	384	0	0	0	0	0	0	20	47
2261	0	384	0	0	0	0	0	0	20	47
2361	0	384	0	0	0	0	0	0	20	47
2461	0	384	0	0	0	0	0	0	20	47
2561	0	384	0	0	0	0	0	0	20	47
2661	0	384	0	0	0	0	0	0	20	47
2751	0	0	0	0	0	0	0	0	20	47
2851	0	0	0	0	0	0	0	0	20	46
2961	0	384	0	0	0	0	0	0	20	46
0	0	0	0	0	0	0	0	0	20	46
3061	0	384	0	0	0	0	0	0	20	46
3161	0	384	0	0	0	0	0	0	20	46
3261	0	384	0	0	0	0	0	0	20	46
3361	0	384	0	0	0	0	0	0	20	46
3461	0	384	0	0	0	0	0	0	20	46
3561	0	376	0	0	0	0	0	0	20	46
3661	0	384	0	0	0	0	0	0	20	46
3761	0	384	0	0	0	0	0	0	20	46
3860	0	376	0	0	0	0	0	0	20	46
3961	0	376	0	0	0	0	0	0	20	46
4060	0	376	0	0	0	0	0	0	20	46
4161	0	376	0	0	0	0	0	0	20	46
4260	0	376	0	0	0	0	0	0	20	46
4361	0	376	0	0	0	0	0	0	20	46
4461	0	376	0	0	0	0	0	0	20	46
161	0	376	0	0	0	10500	770	3270	20	46
161	0	376	0	0	0	770	3268	6210	20	46
161	0	376	0	0	0	-6781	834	3654	20	46
161	0	376	0	0	0	770	-13371	7104	20	46
161	0	368	0	0	0	10500	898	4038	21	44
261	0	368	0	0	0	8131	5794	8885	21	44
361	0	368	0	0	0	5009	6890	9329	21	44
461	0	368	0	0	0	3814	7292	10208	21	44
561	0	368	0	0	0	1467	2592	5502	21	44
661	0	368	0	0	0	0	1792	8227	21	44
761	0	368	0	0	0	-14565	7092	9997	21	44
861	0	368	0	0	0	14310	2351	4681	21	44
161	0	368	0	0	0	2816	381	-11904	21	44
261	0	368	0	0	0	13376	249	-10784	21	44
161	0	368	0	0	0	7684	898	4038	21	43
261	0	368	0	0	0	4931	5794	6579	21	43
361	0	368	0	0	0	1902	7018	9521	21	43
461	0	368	0	0	0	7647	11418	8332	21	43
561	0	368	0	0	0	7063	8424	9959	21	43
661	0	368	0	0	0	6917	7675	10366	21	43
761	0	368	0	0	0	2399	11970	12255	21	43
861	0	368	0	0	0	2147	3507	5484	21	43
961	0	368	0	0	0	0	0	0	21	43
1061	0	368	0	0	0	0	0	0	21	43
1161	0	368	0	0	0	0	0	0	21	43
1261	0	368	0	0	0	0	0	0	21	43
1361	0	368	0	0	0	0	0	0	21	43
1461	0	368	0	0	0	0	0	0	21	43
1561	0	368	0	0	0	0	0	0	21	43
1651	0	0	0	0	0	0	0	0	21	43
1751	0	0	0	0	0	0	0	0	21	43
1851	0	0	0	0	0	0	0	0	21	43
1951	0	0	0	0	0	0	0	0	21	43
2050	0	0	0	0	0	0	0	0	21	43
2150	0	0	0	0	0	0	0	0	21	43
2260	0	368	0	0	0	0	0	0	21	43
2361	0	368	0	0	0	0	0	0	21	43
0	0	0	0	0	0	0	0	0	21	43
2460	0	368	0	0	0	0	0	0	21	43
2505	0	368	0	0	0	0	0	0	21	43
2530	0	368	0	0	0	0	0	0	21	43
2555	0	368	0	0	0	0	0	0	21	43
2580	0	368	0	0	0	0	0	0	21	43
2605	0	368	0	0	0	0	0	0	21	43
2630	0	368	0	0	0	0	0	0	21	43
2655	0	368	0	0	0	0	0	0	21	43
2680	0	368	0	0	0	0	0	0	21	43
2705	0	368	0	0	0	0	0	0	21	43
2730	0	368	0	0	0	0	0	0	21	43
2755	0	368	0	0	0	0	0	0	21	43
2780	0	368	0	0	0	0	0	0	21	43
2805	0	368	0	0	0	0	0	0	21	43
2830	0	368	0	0	0	0	0	0	21	43
2855	0	368	0	0	0	0	0	0	21	43
2880	0	368	0	0	0	0	0	0	21	43
2905	0	368	0	0	0	0	0	0	21	43
2930	0	368	0	0	0	0	0	0	21	43
2955	0	368	0	0	0	0	0	0	21	43
2980	0	368	0	0	0	0	0	0	21	43
3005	0	368	0	0	0	0	0	0	21	43
3030	0	368	0	0	0	0	0	0	21	43
0	0	0	0	0	0	0	0	0	21	43
3055	0	368	0	0	0	0	0	0	21	43
3080	0	368	0	0	0	0	0	0	21	43
3105	0	368	0	0	0	0	0	0	21	43
3130	0	368	0	0	0	0	0	0	21	43
3155	0	368	0	0	0	0	0	0	21	43
3180	0	368	0	0	0	0	0	0	21	43
3205	0	368	0	0	0	0	0	0	21	43
3230	0	368	0	0	0	0	0	0	21	43
3255	0	368	0	0	0	0	0	0	21	43
3280	0	368	0	0	0	0	0	0	21	43
3305	0	368	0	0	0	0	0	0	21	43
3330	0	368	0	0	0	0	0	0	21	43
3355	0	368	0	0	0	0	0	0	21	43
3380	0	368	0	0	0	0	0	0	21	43
3405	0	368	0	0	0	0	0	0	21	43
3430	0	368	0	0	0	0	0	0	21	43
3455	0	368	0	0	0	0	0	0	21	43
3480	0	368	0	0	0	0	0	0	21	43
3505	0	368	0	0	0	0	0	0	21	43
3530	0	368	0	0	0	0	0	0	21	43
3555	0	368	0	0	0	0	0	0	21	43
3580	0	368	0	0	0	0	0	0	21	43
3605	0	368	0	0	0	0	0	0	21	43
0	0	0	0	0	0	0	0	0	21	43
3630	0	368	0	0	0	0	0	0	21	43
3655	0	368	0	0	0	0	0	0	21	43
3680	0	368	0	0	0	0	0	0	21	43
3705	0	368	0	0	0	0	0	0	21	43
3730	0	368	0	0	0	0	0	0	21	43
3755	0	368	0	0	0	0	0	0	21	43
3780	0	368	0	0	0	0	0	0	21	43
3805	0	368	0	0	0	0	0	0	21	43
3830	0	368	0	0	0	0	0	0	21	43
3855	0	368	0	0	0	0	0	0	21	43
3880	0	368	0	0	0	0	0	0	21	43
3905	0	368	0	0	0	0	0	0	21	43
3930	0	368	0	0	0	0	0	0	21	43
3955	0	368	0	0	0	0	0	0	21	43
3980	0	368	0	0	0	0	0	0	21	43
4005	0	368	0	0	0	0	0	0	21	43
4030	0	368	0	0	0	0	0	0	21	43
4055	0	368	0	0	0	0	0	0	21	43
4080	0	368	0	0	0	0	0	0	21	43
4105	0	368	0	0	0	0	0	0	21	43
4130	0	368	0	0	0	0	0	0	21	43
4155	0	368	0	0	0	0	0	0	21	43
4180	0	368	0	0	0	0	0	0	21	43
0	0	0	0	0	0	0	0	0	21	43
4205	0	368	0	0	0	0	0	0	21	43
4230	0	368	0	0	0	0	0	0	21	43
4255	0	368	0	0	0	0	0	0	21	43
4280	0	368	0	0	0	0	0	0	21	43
4305	0	368	0	0	0	0	0	0	21	43
4330	0	368	0	0	0	0	0	0	21	43
4355	0	368	0	0	0	0	0	0	21	43
4380	0	368	0	0	0	0	0	0	21	43
4405	0	368	0	0	0	0	0	0	21	43
4430	0	368	0	0	0	0	0	0	21	43
4455	0	368	0	0	0	0	0	0	21	43
4480	0	368	0	0	0	0	0	0	21	43
4506	0	368	0	0	0	0	0	0	21	43
4531	0	368	0	0	0	0	0	0	21	43
4556	0	368	0	0	0	0	0	0	21	43
4581	0	368	0	0	0	0	0	0	21	43
4606	0	368	0	0	0	0	0	0	21	43
4631	0	368	0	0	0	0	0	0	21	43
4656	0	368	0	0	0	0	0	0	21	43
4681	0	368	0	0	0	0	0	0	21	43
4706	0	368	0	0	0	0	0	0	21	43
4731	0	368	0	0	0	0	0	0	21	43
4756	0	368	0	0	0	0	0	0	21	43
0	0	0	0	0	0	0	0	0	21	43
4781	0	368	0	0	0	0	0	0	21	43
4806	0	368	0	0	0	0	0	0	21	43
4831	0	368	0	0	0	0	0	0	21	43
4856	0	368	0	0	0	0	0	0	21	43
4881	0	368	0	0	0	0	0	0	21	43
4906	0	368	0	0	0	0	0	0	21	43
4931	0	368	0	0	0	0	0	0	21	43
4956	0	368	0	0	0	0	0	0	21	43
4981	0	368	0	0	0	0	0	0	21	43
5006	0	368	0	0	0	0	0	0	21	43
5031	0	368	0	0	0	0	0	0	21	43
5056	0	368	0	0	0	0	0	0	21	43
5081	0	368	0	0	0	0	0	0	21	43
5106	0	368	0	0	0	0	0	0	21	43
5131	0	368	0	0	0	0	0	0	21	43
5156	0	368	0	0	0	0	0	0	21	43
5181	0	368	0	0	0	0	0	0	21	43
5206	0	368	0	0	0	0	0	0	21	43
5231	0	368	0	0	0	0	0	0	21	43
5256	0	368	0	0	0	0	0	0	21	43
5281	0	368	0	0	0	0	0	0	21	43
5306	0	368	0	0	0	0	0	0	21	43
5331	0	368	0	0	0	0	0	0	21	43
0	0	0	0	0	0	0	0	0	21	43
5356	0	368	0	0	0	0	0	0	21	43
5381	0	368	0	0	0	0	0	0	21	43
5406	0	368	0	0	0	0	0	0	21	43
5431	0	368	0	0	0	0	0	0	21	43
5457	0	368	0	0	0	0	0	0	21	43
5482	0	368	0	0	0	0	0	0	21	43
5507	0	368	0	0	0	0	0	0	21	43
5532	0	368	0	0	0	0	0	0	21	43
5557	0	368	0	0	0	0	0	0	21	43
5583	0	368	0	0	0	0	0	0	21	43
5608	0	368	0	0	0	0	0	0	21	43
5633	0	368	0	0	0	0	0	0	21	43
5658	0	368	0	0	0	0	0	0	21	43
5683	0	368	0	0	0	0	0	0	21	43
5708	0	368	0	0	0	0	0	0	21	43
5733	0	368	0	0	0	0	0	0	21	43
5758	0	368	0	0	0	0	0	0	21	43
5783	0	368	0	0	0	0	0	0	21	43
5808	0	368	0	0	0	0	0	0	21	43
5833	0	368	0	0	0	0	0	0	21	43
5858	0	368	0	0	0	0	0	0	21	43
5883	0	368	0	0	0	0	0	0	21	43
5908	0	368	0	0	0	0	0	0	21	43
0	0	0	0	0	0	0	0	0	21	43
5933	0	368	0	0	0	0	0	0	21	43
5958	0	368	0	0	0	0	0	0	21	43
5983	0	368	0	0	0	0	0	0	21	43
6008	0	368	0	0	0	0	0	0	21	43
6033	0	368	0	0	0	0	0	0	21	43
6058	0	368	0	0	0	0	0	0	21	43
6083	0	368	0	0	0	0	0	0	21	43
6108	0	368	0	0	0	0	0	0	21	43
6133	0	368	0	0	0	0	0	0	21	43
6159	0	368	0	0	0	0	0	0	21	43
6184	0	368	0	0	0	0	0	0	21	43
6209	0	368	0	0	0	0	0	0	21	43
6234	0	368	0	0	0	0	0	0	21	43
6258	0	368	0	0	0	0	0	0	21	43
6283	0	368	0	0	0	0	0	0	21	43
6308	0	368	0	0	0	0	0	0	21	43
161	0	368	0	0	0	834	3075	4548	21	43
261	0	368	0	0	0	7828	6338	9013	21	43
361	0	368	0	0	0	7108	7154	10129	21	43
461	0	368	0	0	0	2418	9664	12196	21	43
561	0	368	0	0	0	5756	7985	10925	21	43
661	0	368	0	0	0	2080	12047	12395	21	43
761	0	368	0	0	0	1190	8453	10207	21	43
861	0	368	0	0	0	1900	7683	10428	21	43
961	0	368	0	0	0	6123	7490	10483	21	43
1061	0	368	0	0	0	6655	7442	10497	21	43
1161	0	368	0	0	0	2179	7430	10500	21	43
1261	0	368	0	0	0	6055	-1661	-4283	21	43
1361	0	368	0	0	0	-1877	12004	3793	21	43
1461	0	368	0	0	0	4894	7765	2036	21	43
1561	0	368	0	0	0	6346	7383	7617	21	43
1661	0	368	0	0	0	6710	7287	9012	21	43
1761	0	368	0	0	0	4865	6586	12685	21	43
1861	0	368	0	0	0	1922	2290	6119	21	43
1961	0	368	0	0	0	1519	8448	11194	21	43
2061	0	368	0	0	0	5567	2628	4979	21	43
2161	0	368	0	0	0	6902	-2734	-4895	21	43
2261	0	368	0	0	0	7088	-142	-772	21	43
2361	0	368	0	0	0	6897	606	2883	21	43
0	0	0	0	0	0	0	0	0	21	43
2461	0	368	0	0	0	6847	5593	7829	21	43
2561	0	368	0	0	0	4337	6968	9833	21	43
2661	0	368	0	0	0	2248	7183	9566	21	43
2761	0	368	0	0	0	4595	7365	10267	21	43
2861	0	368	0	0	0	2056	7796	7515	21	43
2961	0	368	0	0	0	6159	7518	9755	21	43
3061	0	368	0	0	0	2181	7449	10315	21	43
3161	0	368	0	0	0	1636	-6712	4886	21	43
3261	0	368	0	0	0	951	-972	4172	21	43
3361	0	368	0	0	0	5886	9421	6995	21	43
3461	0	368	0	0	0	2097	3409	1833	21	43
3561	0	368	0	0	0	2319	6294	8334	21	43
3661	0	368	0	0	0	1670	-2778	3235	21	43
3761	0	368	0	0	0	5569	11	3759	21	43
3861	0	368	0	0	0	2036	5572	8816	21	43
3961	0	368	0	0	0	5634	6129	3356	21	43
4061	0	368	0	0	0	2499	-6914	3915	21	43
